station,hour,in_count,out_count
东湖渠,2,0,0
东湖渠,3,0,0
东湖渠,4,0,7
东湖渠,5,0,65
东湖渠,6,196,274
东湖渠,7,744,746
东湖渠,8,2043,748
东湖渠,9,1700,416
东湖渠,10,723,257
东湖渠,11,311,243
东湖渠,12,339,359
东湖渠,13,379,328
东湖渠,14,299,313
东湖渠,15,387,347
东湖渠,16,400,565
东湖渠,17,607,1576
东湖渠,18,892,1716
东湖渠,19,792,1108
东湖渠,20,423,808
东湖渠,21,276,670
东湖渠,22,212,223
东湖渠,23,54,1
东直门,0,0,0
东直门,1,0,0
东直门,2,0,0
东直门,3,0,0
东直门,4,0,3
东直门,5,223,216
东直门,6,1368,1552
东直门,7,4175,3495
东直门,8,6628,3630
东直门,9,4654,2275
东直门,10,2778,1759
东直门,11,2448,1657
东直门,12,2743,1937
东直门,13,3287,1958
东直门,14,2876,2099
东直门,15,2839,2485
东直门,16,3319,2891
东直门,17,5195,5548
东直门,18,5870,5796
东直门,19,3516,3418
东直门,20,1525,2372
东直门,21,979,1802
东直门,22,659,937
东直门,23,203,56
东风北桥,0,0,0
东风北桥,1,0,0
东风北桥,2,0,0
东风北桥,3,0,0
东风北桥,4,0,0
东风北桥,5,2,70
东风北桥,6,76,289
东风北桥,7,453,587
东风北桥,8,975,732
东风北桥,9,991,478
东风北桥,10,389,185
东风北桥,11,184,189
东风北桥,12,181,191
东风北桥,13,211,191
东风北桥,14,203,204
东风北桥,15,204,205
东风北桥,16,231,337
东风北桥,17,443,720
东风北桥,18,730,873
东风北桥,19,508,657
东风北桥,20,322,333
东风北桥,21,262,227
东风北桥,22,225,80
东风北桥,23,47,4
东高地,0,1,1
东高地,1,0,0
东高地,2,0,0
东高地,3,0,0
东高地,4,0,0
东高地,5,2,22
东高地,6,14,116
东高地,7,90,256
东高地,8,188,191
东高地,9,31,77
东高地,10,46,50
东高地,11,40,35
东高地,12,37,68
东高地,13,40,37
东高地,14,50,42
东高地,15,54,51
东高地,16,57,71
东高地,17,108,161
东高地,18,186,87
东高地,19,160,36
东高地,20,67,44
东高地,21,74,24
东高地,22,51,15
东高地,23,24,5
中关村,0,0,0
中关村,1,0,0
中关村,2,0,0
中关村,3,0,0
中关村,4,0,3
中关村,5,4,51
中关村,6,233,149
中关村,7,1517,558
中关村,8,5548,611
中关村,9,5548,430
中关村,10,1990,440
中关村,11,819,531
中关村,12,754,664
中关村,13,826,701
中关村,14,693,692
中关村,15,584,926
中关村,16,624,1068
中关村,17,837,2618
中关村,18,760,4235
中关村,19,520,3082
中关村,20,248,1994
中关村,21,201,1105
中关村,22,149,482
中关村,23,57,3
中国美术馆,0,0,0
中国美术馆,1,0,0
中国美术馆,2,0,0
中国美术馆,3,0,0
中国美术馆,4,1,1
中国美术馆,5,7,24
中国美术馆,6,83,67
中国美术馆,7,490,148
中国美术馆,8,744,189
中国美术馆,9,472,142
中国美术馆,10,244,170
中国美术馆,11,180,230
中国美术馆,12,203,212
中国美术馆,13,336,189
中国美术馆,14,281,379
中国美术馆,15,123,520
中国美术馆,16,123,582
中国美术馆,17,181,701
中国美术馆,18,264,510
中国美术馆,19,199,277
中国美术馆,20,69,208
中国美术馆,21,87,183
中国美术馆,22,57,229
中国美术馆,23,0,0
丰台东大街,0,0,0
丰台东大街,1,0,0
丰台东大街,2,0,0
丰台东大街,3,0,0
丰台东大街,4,0,3
丰台东大街,5,4,54
丰台东大街,6,78,395
丰台东大街,7,394,1033
丰台东大街,8,511,889
丰台东大街,9,217,351
丰台东大街,10,186,197
丰台东大街,11,175,165
丰台东大街,12,169,179
丰台东大街,13,227,196
丰台东大街,14,174,209
丰台东大街,15,223,225
丰台东大街,16,323,265
丰台东大街,17,517,462
丰台东大街,18,805,368
丰台东大街,19,535,220
丰台东大街,20,322,128
丰台东大街,21,278,103
丰台东大街,22,225,40
丰台东大街,23,85,3
丰台南路,0,0,0
丰台南路,1,0,0
丰台南路,2,0,0
丰台南路,3,0,0
丰台南路,4,0,3
丰台南路,5,4,121
丰台南路,6,162,705
丰台南路,7,665,1779
丰台南路,8,662,1576
丰台南路,9,301,576
丰台南路,10,218,330
丰台南路,11,209,246
丰台南路,12,250,309
丰台南路,13,278,289
丰台南路,14,253,254
丰台南路,15,316,286
丰台南路,16,400,452
丰台南路,17,725,690
丰台南路,18,1152,449
丰台南路,19,989,250
丰台南路,20,556,161
丰台南路,21,494,121
丰台南路,22,369,61
丰台南路,23,97,4
丰台科技园,0,0,0
丰台科技园,1,0,0
丰台科技园,2,0,0
丰台科技园,3,0,0
丰台科技园,4,0,5
丰台科技园,5,5,30
丰台科技园,6,255,214
丰台科技园,7,2450,587
丰台科技园,8,8477,524
丰台科技园,9,2782,392
丰台科技园,10,871,412
丰台科技园,11,705,525
丰台科技园,12,648,713
丰台科技园,13,730,669
丰台科技园,14,546,734
丰台科技园,15,519,845
丰台科技园,16,476,1221
丰台科技园,17,694,4132
丰台科技园,18,1028,4758
丰台科技园,19,758,2186
丰台科技园,20,373,1476
丰台科技园,21,210,1070
丰台科技园,22,127,425
丰台科技园,23,55,12
丰台站,0,0,0
丰台站,1,0,0
丰台站,2,0,0
丰台站,3,0,0
丰台站,4,0,0
丰台站,5,3,72
丰台站,6,45,556
丰台站,7,139,1780
丰台站,8,196,1628
丰台站,9,139,538
丰台站,10,126,210
丰台站,11,151,152
丰台站,12,172,159
丰台站,13,161,175
丰台站,14,180,183
丰台站,15,255,160
丰台站,16,395,136
丰台站,17,715,255
丰台站,18,1174,224
丰台站,19,903,175
丰台站,20,668,114
丰台站,21,468,87
丰台站,22,347,48
丰台站,23,69,7
临河里,0,0,0
临河里,1,0,0
临河里,2,0,0
临河里,3,0,0
临河里,4,0,0
临河里,5,1,145
临河里,6,51,769
临河里,7,177,1220
临河里,8,180,1241
临河里,9,119,576
临河里,10,150,242
临河里,11,124,169
临河里,12,158,148
临河里,13,184,172
临河里,14,231,112
临河里,15,257,102
临河里,16,398,142
临河里,17,686,163
临河里,18,1462,122
临河里,19,1692,89
临河里,20,967,56
临河里,21,595,37
临河里,22,395,6
临河里,23,246,0
义和庄,0,0,0
义和庄,1,0,0
义和庄,2,0,0
义和庄,3,0,0
义和庄,4,0,0
义和庄,5,3,112
义和庄,6,89,621
义和庄,7,137,1227
义和庄,8,206,698
义和庄,9,158,298
义和庄,10,122,180
义和庄,11,115,152
义和庄,12,135,223
义和庄,13,129,153
义和庄,14,166,154
义和庄,15,181,133
义和庄,16,243,165
义和庄,17,373,206
义和庄,18,700,210
义和庄,19,667,152
义和庄,20,473,94
义和庄,21,275,51
义和庄,22,273,22
义和庄,23,77,1
九棵树,0,0,0
九棵树,1,0,0
九棵树,2,0,0
九棵树,3,0,0
九棵树,4,0,0
九棵树,5,1,119
九棵树,6,42,790
九棵树,7,222,1515
九棵树,8,428,1497
九棵树,9,299,715
九棵树,10,239,332
九棵树,11,298,281
九棵树,12,306,329
九棵树,13,409,289
九棵树,14,387,269
九棵树,15,404,239
九棵树,16,580,261
九棵树,17,794,358
九棵树,18,1638,405
九棵树,19,1530,255
九棵树,20,828,232
九棵树,21,562,214
九棵树,22,338,79
九棵树,23,220,11
九龙山,0,0,0
九龙山,1,0,0
九龙山,2,0,0
九龙山,3,0,0
九龙山,4,0,0
九龙山,5,9,80
九龙山,6,180,422
九龙山,7,742,1123
九龙山,8,2296,1341
九龙山,9,1501,904
九龙山,10,849,548
九龙山,11,848,538
九龙山,12,940,683
九龙山,13,813,816
九龙山,14,785,735
九龙山,15,797,741
九龙山,16,989,898
九龙山,17,1527,1575
九龙山,18,2449,1765
九龙山,19,1833,1549
九龙山,20,958,1421
九龙山,21,562,1432
九龙山,22,372,941
九龙山,23,187,18
五棵松,0,4,6
五棵松,1,0,0
五棵松,2,0,0
五棵松,3,0,0
五棵松,4,2,8
五棵松,5,32,189
五棵松,6,558,945
五棵松,7,2380,2637
五棵松,8,3021,2347
五棵松,9,1746,1347
五棵松,10,1124,1163
五棵松,11,829,1146
五棵松,12,845,1066
五棵松,13,1023,826
五棵松,14,1156,953
五棵松,15,929,1224
五棵松,16,994,1562
五棵松,17,1897,2365
五棵松,18,2735,2013
五棵松,19,1817,1127
五棵松,20,927,991
五棵松,21,737,833
五棵松,22,546,521
五棵松,23,199,46
五福堂,0,0,0
五福堂,1,0,0
五福堂,2,0,0
五福堂,3,0,0
五福堂,4,0,0
五福堂,5,0,23
五福堂,6,10,214
五福堂,7,61,414
五福堂,8,80,311
五福堂,9,55,141
五福堂,10,36,75
五福堂,11,56,55
五福堂,12,59,63
五福堂,13,63,55
五福堂,14,67,71
五福堂,15,95,72
五福堂,16,114,73
五福堂,17,186,90
五福堂,18,217,86
五福堂,19,212,51
五福堂,20,131,57
五福堂,21,101,18
五福堂,22,93,10
五福堂,23,40,2
五道口,0,0,0
五道口,1,0,0
五道口,2,0,0
五道口,3,0,0
五道口,4,0,0
五道口,5,14,108
五道口,6,537,383
五道口,7,2801,1312
五道口,8,5667,1404
五道口,9,4802,787
五道口,10,1577,517
五道口,11,809,538
五道口,12,785,832
五道口,13,800,876
五道口,14,700,879
五道口,15,697,962
五道口,16,801,1433
五道口,17,1370,3222
五道口,18,2145,3756
五道口,19,1636,3161
五道口,20,896,2468
五道口,21,700,2213
五道口,22,538,1098
五道口,23,169,108
亦庄文化园,0,0,0
亦庄文化园,1,0,0
亦庄文化园,2,0,0
亦庄文化园,3,0,0
亦庄文化园,4,0,0
亦庄文化园,5,2,33
亦庄文化园,6,35,183
亦庄文化园,7,181,520
亦庄文化园,8,419,531
亦庄文化园,9,219,241
亦庄文化园,10,128,132
亦庄文化园,11,100,125
亦庄文化园,12,115,129
亦庄文化园,13,126,127
亦庄文化园,14,146,111
亦庄文化园,15,121,113
亦庄文化园,16,203,159
亦庄文化园,17,304,294
亦庄文化园,18,482,294
亦庄文化园,19,392,175
亦庄文化园,20,198,137
亦庄文化园,21,185,115
亦庄文化园,22,119,41
亦庄文化园,23,43,7
亦庄桥,0,0,0
亦庄桥,1,0,0
亦庄桥,2,0,0
亦庄桥,3,0,0
亦庄桥,4,0,0
亦庄桥,5,4,97
亦庄桥,6,64,612
亦庄桥,7,226,1432
亦庄桥,8,260,1167
亦庄桥,9,157,550
亦庄桥,10,119,206
亦庄桥,11,152,200
亦庄桥,12,133,336
亦庄桥,13,218,402
亦庄桥,14,184,200
亦庄桥,15,190,233
亦庄桥,16,304,223
亦庄桥,17,490,349
亦庄桥,18,835,340
亦庄桥,19,762,197
亦庄桥,20,456,122
亦庄桥,21,328,78
亦庄桥,22,243,33
亦庄桥,23,81,8
亦庄火车站,0,0,0
亦庄火车站,1,0,0
亦庄火车站,2,0,0
亦庄火车站,3,0,0
亦庄火车站,4,0,0
亦庄火车站,5,2,23
亦庄火车站,6,5,56
亦庄火车站,7,13,138
亦庄火车站,8,37,99
亦庄火车站,9,14,51
亦庄火车站,10,11,19
亦庄火车站,11,15,13
亦庄火车站,12,20,19
亦庄火车站,13,19,24
亦庄火车站,14,25,18
亦庄火车站,15,27,10
亦庄火车站,16,26,18
亦庄火车站,17,54,37
亦庄火车站,18,97,18
亦庄火车站,19,84,12
亦庄火车站,20,44,11
亦庄火车站,21,21,4
亦庄火车站,22,14,0
亦庄火车站,23,17,0
亮马桥,0,0,0
亮马桥,1,0,0
亮马桥,2,0,0
亮马桥,3,0,0
亮马桥,4,0,0
亮马桥,5,19,67
亮马桥,6,527,281
亮马桥,7,2692,803
亮马桥,8,7276,1102
亮马桥,9,5390,781
亮马桥,10,1727,606
亮马桥,11,842,761
亮马桥,12,725,824
亮马桥,13,822,756
亮马桥,14,736,789
亮马桥,15,594,1051
亮马桥,16,585,1548
亮马桥,17,934,4220
亮马桥,18,1330,5447
亮马桥,19,872,2850
亮马桥,20,507,1625
亮马桥,21,389,1198
亮马桥,22,282,849
亮马桥,23,110,72
人民大学,0,0,0
人民大学,1,0,0
人民大学,2,0,0
人民大学,3,0,0
人民大学,4,0,2
人民大学,5,21,75
人民大学,6,258,351
人民大学,7,1588,1384
人民大学,8,3982,1181
人民大学,9,2191,656
人民大学,10,974,482
人民大学,11,691,503
人民大学,12,644,622
人民大学,13,656,715
人民大学,14,668,674
人民大学,15,667,918
人民大学,16,709,1255
人民大学,17,1277,2475
人民大学,18,1582,2940
人民大学,19,936,1548
人民大学,20,521,1227
人民大学,21,425,1123
人民大学,22,400,699
人民大学,23,117,15
什刹海,0,0,0
什刹海,1,0,0
什刹海,2,0,0
什刹海,3,0,0
什刹海,4,0,0
什刹海,5,5,22
什刹海,6,105,82
什刹海,7,282,225
什刹海,8,267,250
什刹海,9,245,135
什刹海,10,208,96
什刹海,11,202,136
什刹海,12,167,187
什刹海,13,163,258
什刹海,14,130,304
什刹海,15,170,308
什刹海,16,231,363
什刹海,17,384,452
什刹海,18,532,438
什刹海,19,412,405
什刹海,20,258,553
什刹海,21,169,514
什刹海,22,103,395
什刹海,23,3,12
传媒大学,0,1,1
传媒大学,1,0,0
传媒大学,2,0,0
传媒大学,3,0,0
传媒大学,4,0,0
传媒大学,5,7,163
传媒大学,6,91,832
传媒大学,7,394,1633
传媒大学,8,885,1346
传媒大学,9,639,1047
传媒大学,10,339,500
传媒大学,11,240,372
传媒大学,12,370,415
传媒大学,13,338,396
传媒大学,14,337,356
传媒大学,15,347,370
传媒大学,16,517,492
传媒大学,17,758,671
传媒大学,18,1420,877
传媒大学,19,1281,498
传媒大学,20,888,326
传媒大学,21,670,269
传媒大学,22,561,121
传媒大学,23,284,36
俸伯,0,2,3
俸伯,1,0,0
俸伯,2,0,0
俸伯,3,0,0
俸伯,4,0,0
俸伯,5,24,525
俸伯,6,128,2116
俸伯,7,340,3370
俸伯,8,380,2045
俸伯,9,304,783
俸伯,10,309,598
俸伯,11,288,649
俸伯,12,320,903
俸伯,13,496,718
俸伯,14,551,445
俸伯,15,577,606
俸伯,16,681,566
俸伯,17,1346,458
俸伯,18,2097,361
俸伯,19,1926,239
俸伯,20,1237,127
俸伯,21,617,63
俸伯,22,416,9
俸伯,23,174,2
健德门,0,0,1
健德门,1,0,0
健德门,2,0,0
健德门,3,0,0
健德门,4,2,4
健德门,5,5,51
健德门,6,250,433
健德门,7,1665,1605
健德门,8,3881,1911
健德门,9,1994,964
健德门,10,708,452
健德门,11,463,450
健德门,12,392,571
健德门,13,536,581
健德门,14,471,564
健德门,15,440,721
健德门,16,510,1242
健德门,17,821,2404
健德门,18,1308,2692
健德门,19,960,1520
健德门,20,591,896
健德门,21,399,658
健德门,22,310,280
健德门,23,77,15
光熙门,0,0,0
光熙门,1,0,0
光熙门,2,0,0
光熙门,3,0,0
光熙门,4,0,1
光熙门,5,5,66
光熙门,6,122,369
光熙门,7,733,986
光熙门,8,1283,1183
光熙门,9,617,680
光熙门,10,224,374
光熙门,11,158,333
光熙门,12,182,437
光熙门,13,193,410
光熙门,14,172,417
光熙门,15,177,393
光熙门,16,242,515
光熙门,17,393,1070
光熙门,18,569,969
光熙门,19,368,609
光熙门,20,245,331
光熙门,21,207,215
光熙门,22,158,108
光熙门,23,36,3
八宝山,0,1,3
八宝山,1,0,0
八宝山,2,0,0
八宝山,3,0,0
八宝山,4,0,9
八宝山,5,32,211
八宝山,6,202,1561
八宝山,7,970,4210
八宝山,8,1668,3541
八宝山,9,688,1256
八宝山,10,462,577
八宝山,11,448,545
八宝山,12,514,557
八宝山,13,544,533
八宝山,14,591,524
八宝山,15,651,550
八宝山,16,910,719
八宝山,17,1822,1382
八宝山,18,2863,1127
八宝山,19,2028,524
八宝山,20,1146,359
八宝山,21,804,258
八宝山,22,667,133
八宝山,23,254,19
八角游乐园,0,1,2
八角游乐园,1,0,0
八角游乐园,2,0,0
八角游乐园,3,0,0
八角游乐园,4,0,9
八角游乐园,5,12,223
八角游乐园,6,161,1328
八角游乐园,7,896,3042
八角游乐园,8,1321,2478
八角游乐园,9,706,959
八角游乐园,10,447,584
八角游乐园,11,377,490
八角游乐园,12,401,479
八角游乐园,13,458,508
八角游乐园,14,472,499
八角游乐园,15,598,430
八角游乐园,16,725,585
八角游乐园,17,1378,954
八角游乐园,18,2154,839
八角游乐园,19,1578,471
八角游乐园,20,995,294
八角游乐园,21,761,171
八角游乐园,22,576,74
八角游乐园,23,228,15
八里桥,0,0,0
八里桥,1,0,0
八里桥,2,0,0
八里桥,3,0,0
八里桥,4,0,0
八里桥,5,4,62
八里桥,6,33,426
八里桥,7,75,783
八里桥,8,78,789
八里桥,9,70,457
八里桥,10,41,129
八里桥,11,48,78
八里桥,12,67,92
八里桥,13,64,79
八里桥,14,74,66
八里桥,15,82,55
八里桥,16,104,71
八里桥,17,253,106
八里桥,18,520,69
八里桥,19,540,44
八里桥,20,334,38
八里桥,21,257,15
八里桥,22,173,11
八里桥,23,147,8
公主坟,0,1,1
公主坟,1,0,0
公主坟,2,0,0
公主坟,3,0,0
公主坟,4,0,9
公主坟,5,32,43
公主坟,6,288,224
公主坟,7,1218,942
公主坟,8,2426,841
公主坟,9,1046,418
公主坟,10,547,341
公主坟,11,468,346
公主坟,12,487,460
公主坟,13,474,401
公主坟,14,509,436
公主坟,15,487,559
公主坟,16,518,717
公主坟,17,943,1494
公主坟,18,1171,1505
公主坟,19,591,763
公主坟,20,366,605
公主坟,21,264,444
公主坟,22,204,384
公主坟,23,86,12
公益西桥,0,0,0
公益西桥,1,0,0
公益西桥,2,0,0
公益西桥,3,0,0
公益西桥,4,0,8
公益西桥,5,4,175
公益西桥,6,141,1288
公益西桥,7,596,2284
公益西桥,8,1439,1384
公益西桥,9,627,818
公益西桥,10,438,504
公益西桥,11,357,355
公益西桥,12,493,487
公益西桥,13,459,508
公益西桥,14,480,460
公益西桥,15,561,425
公益西桥,16,726,529
公益西桥,17,1086,1140
公益西桥,18,1732,1012
公益西桥,19,1301,544
公益西桥,20,929,449
公益西桥,21,577,345
公益西桥,22,593,172
公益西桥,23,442,7
六道口,0,0,0
六道口,1,0,0
六道口,2,0,0
六道口,3,0,0
六道口,4,0,0
六道口,5,3,33
六道口,6,166,254
六道口,7,788,917
六道口,8,2346,1073
六道口,9,1289,631
六道口,10,466,309
六道口,11,290,273
六道口,12,275,382
六道口,13,344,386
六道口,14,278,316
六道口,15,321,376
六道口,16,410,582
六道口,17,602,1095
六道口,18,903,1559
六道口,19,779,1233
六道口,20,533,822
六道口,21,397,632
六道口,22,305,255
六道口,23,34,17
六里桥,0,0,0
六里桥,1,0,0
六里桥,2,0,0
六里桥,3,0,0
六里桥,4,2,5
六里桥,5,18,108
六里桥,6,212,570
六里桥,7,762,2216
六里桥,8,1777,2105
六里桥,9,823,727
六里桥,10,569,514
六里桥,11,453,523
六里桥,12,461,448
六里桥,13,592,407
六里桥,14,588,501
六里桥,15,580,550
六里桥,16,598,714
六里桥,17,1135,1161
六里桥,18,1681,1090
六里桥,19,1078,544
六里桥,20,592,340
六里桥,21,479,352
六里桥,22,345,166
六里桥,23,126,13
六里桥东,0,0,0
六里桥东,1,0,0
六里桥东,2,0,0
六里桥东,3,0,0
六里桥东,4,0,0
六里桥东,5,36,289
六里桥东,6,415,1377
六里桥东,7,1152,3510
六里桥东,8,1204,3262
六里桥东,9,763,1709
六里桥东,10,613,986
六里桥东,11,623,826
六里桥东,12,732,812
六里桥东,13,917,808
六里桥东,14,874,709
六里桥东,15,1050,663
六里桥东,16,1437,908
六里桥东,17,2370,1330
六里桥东,18,3525,1176
六里桥东,19,2276,701
六里桥东,20,1089,440
六里桥东,21,783,277
六里桥东,22,572,137
六里桥东,23,115,7
关庄,0,0,0
关庄,1,0,0
关庄,2,0,0
关庄,3,0,0
关庄,4,0,0
关庄,5,5,14
关庄,6,79,111
关庄,7,399,337
关庄,8,951,419
关庄,9,435,284
关庄,10,114,106
关庄,11,71,82
关庄,12,92,111
关庄,13,123,90
关庄,14,78,106
关庄,15,90,106
关庄,16,169,179
关庄,17,237,639
关庄,18,330,495
关庄,19,288,257
关庄,20,164,165
关庄,21,124,124
关庄,22,79,40
关庄,23,23,6
军事博物馆,0,0,1
军事博物馆,1,0,0
军事博物馆,2,0,0
军事博物馆,3,0,0
军事博物馆,4,0,0
军事博物馆,5,17,53
军事博物馆,6,466,339
军事博物馆,7,2113,1174
军事博物馆,8,2682,1145
军事博物馆,9,1278,512
军事博物馆,10,726,460
军事博物馆,11,522,497
军事博物馆,12,551,573
军事博物馆,13,588,496
军事博物馆,14,596,545
军事博物馆,15,544,738
