station,hour,in_count,out_count
东湖渠,9,377,241
东湖渠,10,351,206
东湖渠,11,287,226
东湖渠,12,290,319
东湖渠,13,306,281
东湖渠,14,331,363
东湖渠,15,318,309
东湖渠,16,362,285
东湖渠,17,382,362
东湖渠,18,341,400
东湖渠,19,326,327
东湖渠,20,215,312
东湖渠,21,214,261
东湖渠,22,158,56
东湖渠,23,37,0
东直门,0,0,0
东直门,1,0,0
东直门,2,0,0
东直门,3,0,0
东直门,4,0,2
东直门,5,157,192
东直门,6,676,1049
东直门,7,1357,1611
东直门,8,1767,1709
东直门,9,1932,1538
东直门,10,1743,1568
东直门,11,1700,1520
东直门,12,1900,1784
东直门,13,2073,1726
东直门,14,2165,2059
东直门,15,2354,2113
东直门,16,2417,2623
东直门,17,2571,2675
东直门,18,2270,2516
东直门,19,1691,2064
东直门,20,1000,1334
东直门,21,774,1064
东直门,22,558,567
东直门,23,132,22
东风北桥,0,0,0
东风北桥,1,0,0
东风北桥,2,0,0
东风北桥,3,0,0
东风北桥,4,0,0
东风北桥,5,3,54
东风北桥,6,41,139
东风北桥,7,158,204
东风北桥,8,253,242
东风北桥,9,277,248
东风北桥,10,175,211
东风北桥,11,157,207
东风北桥,12,163,161
东风北桥,13,206,204
东风北桥,14,212,173
东风北桥,15,215,213
东风北桥,16,238,208
东风北桥,17,262,237
东风北桥,18,311,245
东风北桥,19,275,178
东风北桥,20,197,167
东风北桥,21,183,131
东风北桥,22,168,40
东风北桥,23,32,1
东高地,0,0,0
东高地,1,0,0
东高地,2,0,0
东高地,3,0,0
东高地,4,0,0
东高地,5,1,13
东高地,6,6,68
东高地,7,21,55
东高地,8,25,71
东高地,9,33,65
东高地,10,43,58
东高地,11,37,52
东高地,12,39,58
东高地,13,37,51
东高地,14,53,47
东高地,15,55,40
东高地,16,62,42
东高地,17,52,32
东高地,18,55,28
东高地,19,53,34
东高地,20,53,17
东高地,21,54,7
东高地,22,26,6
东高地,23,12,0
中关村,0,0,0
中关村,1,0,0
中关村,2,0,0
中关村,3,0,0
中关村,4,0,1
中关村,5,4,48
中关村,6,105,95
中关村,7,496,142
中关村,8,869,235
中关村,9,856,238
中关村,10,690,337
中关村,11,555,401
中关村,12,627,525
中关村,13,603,423
中关村,14,564,508
中关村,15,540,602
中关村,16,434,582
中关村,17,462,846
中关村,18,362,815
中关村,19,248,587
中关村,20,218,593
中关村,21,181,314
中关村,22,132,121
中关村,23,69,0
中国美术馆,0,0,0
中国美术馆,1,0,0
中国美术馆,2,0,0
中国美术馆,3,0,0
中国美术馆,4,0,0
中国美术馆,5,3,9
中国美术馆,6,27,22
中国美术馆,7,161,50
中国美术馆,8,256,73
中国美术馆,9,374,103
中国美术馆,10,263,232
中国美术馆,11,204,248
中国美术馆,12,186,230
中国美术馆,13,210,256
中国美术馆,14,210,357
中国美术馆,15,163,413
中国美术馆,16,132,345
中国美术馆,17,127,402
中国美术馆,18,142,189
中国美术馆,19,100,148
中国美术馆,20,50,108
中国美术馆,21,51,100
中国美术馆,22,78,133
中国美术馆,23,3,2
丰台东大街,0,0,0
丰台东大街,1,0,0
丰台东大街,2,0,0
丰台东大街,3,0,0
丰台东大街,4,0,1
丰台东大街,5,7,41
丰台东大街,6,33,112
丰台东大街,7,150,284
丰台东大街,8,202,266
丰台东大街,9,132,279
丰台东大街,10,133,213
丰台东大街,11,172,182
丰台东大街,12,141,197
丰台东大街,13,149,174
丰台东大街,14,176,155
丰台东大街,15,221,193
丰台东大街,16,258,151
丰台东大街,17,207,215
丰台东大街,18,274,163
丰台东大街,19,230,131
丰台东大街,20,213,101
丰台东大街,21,185,61
丰台东大街,22,167,21
丰台东大街,23,36,1
丰台南路,0,0,0
丰台南路,1,0,0
丰台南路,2,0,0
丰台南路,3,0,0
丰台南路,4,0,4
丰台南路,5,5,87
丰台南路,6,61,242
丰台南路,7,179,426
丰台南路,8,192,455
丰台南路,9,189,384
丰台南路,10,182,335
丰台南路,11,209,308
丰台南路,12,233,255
丰台南路,13,265,260
丰台南路,14,283,215
丰台南路,15,319,213
丰台南路,16,370,276
丰台南路,17,378,227
丰台南路,18,437,227
丰台南路,19,387,161
丰台南路,20,343,121
丰台南路,21,327,95
丰台南路,22,237,28
丰台南路,23,80,2
丰台科技园,0,0,0
丰台科技园,1,0,0
丰台科技园,2,0,0
丰台科技园,3,0,0
丰台科技园,4,0,5
丰台科技园,5,2,41
丰台科技园,6,102,105
丰台科技园,7,468,151
丰台科技园,8,770,204
丰台科技园,9,731,185
丰台科技园,10,543,190
丰台科技园,11,586,245
丰台科技园,12,497,293
丰台科技园,13,476,444
丰台科技园,14,480,463
丰台科技园,15,378,502
丰台科技园,16,456,497
丰台科技园,17,469,716
丰台科技园,18,461,786
丰台科技园,19,335,614
丰台科技园,20,200,616
丰台科技园,21,192,443
丰台科技园,22,118,223
丰台科技园,23,61,5
丰台站,0,0,0
丰台站,1,0,0
丰台站,2,0,0
丰台站,3,0,0
丰台站,4,1,4
丰台站,5,1,47
丰台站,6,16,144
丰台站,7,58,364
丰台站,8,133,408
丰台站,9,117,396
丰台站,10,149,299
丰台站,11,179,208
丰台站,12,225,232
丰台站,13,195,262
丰台站,14,255,201
丰台站,15,235,225
丰台站,16,282,190
丰台站,17,358,203
丰台站,18,399,168
丰台站,19,342,159
丰台站,20,267,102
丰台站,21,294,84
丰台站,22,213,30
丰台站,23,45,1
临河里,0,0,1
临河里,1,0,0
临河里,2,0,0
临河里,3,0,0
临河里,4,0,0
临河里,5,0,46
临河里,6,36,225
临河里,7,68,305
临河里,8,107,316
临河里,9,146,254
临河里,10,120,185
临河里,11,132,176
临河里,12,136,150
临河里,13,146,172
临河里,14,161,197
临河里,15,298,148
临河里,16,293,148
临河里,17,297,109
临河里,18,427,139
临河里,19,370,59
临河里,20,305,65
临河里,21,245,24
临河里,22,202,9
临河里,23,87,0
义和庄,0,0,0
义和庄,1,0,0
义和庄,2,0,0
义和庄,3,0,0
义和庄,4,0,0
义和庄,5,0,84
义和庄,6,86,309
义和庄,7,94,370
义和庄,8,175,335
义和庄,9,124,236
义和庄,10,128,191
义和庄,11,134,173
义和庄,12,133,205
义和庄,13,150,181
义和庄,14,158,190
义和庄,15,188,145
义和庄,16,228,180
义和庄,17,176,196
义和庄,18,289,166
义和庄,19,237,154
义和庄,20,176,74
义和庄,21,164,37
义和庄,22,156,16
义和庄,23,56,2
九棵树,0,0,0
九棵树,1,0,0
九棵树,2,0,0
九棵树,3,0,0
九棵树,4,0,0
九棵树,5,0,75
九棵树,6,32,196
九棵树,7,115,358
九棵树,8,189,397
九棵树,9,229,324
九棵树,10,247,257
九棵树,11,238,253
九棵树,12,255,269
九棵树,13,310,389
九棵树,14,342,348
九棵树,15,396,335
九棵树,16,406,299
九棵树,17,455,323
九棵树,18,505,285
九棵树,19,435,267
九棵树,20,309,190
九棵树,21,254,175
九棵树,22,198,58
九棵树,23,121,6
九龙山,0,0,0
九龙山,1,0,0
九龙山,2,0,0
九龙山,3,0,0
九龙山,4,0,0
九龙山,5,5,64
九龙山,6,106,171
九龙山,7,345,326
九龙山,8,704,441
九龙山,9,825,419
九龙山,10,1016,395
九龙山,11,1108,448
九龙山,12,1235,597
九龙山,13,1053,777
九龙山,14,1053,1034
九龙山,15,1045,1060
九龙山,16,962,1152
九龙山,17,1098,1331
九龙山,18,987,1274
九龙山,19,756,1240
九龙山,20,470,1159
九龙山,21,333,971
九龙山,22,279,590
九龙山,23,146,10
五棵松,0,1,2
五棵松,1,0,0
五棵松,2,0,0
五棵松,3,0,0
五棵松,4,0,5
五棵松,5,19,139
五棵松,6,194,367
五棵松,7,758,605
五棵松,8,970,853
五棵松,9,1017,779
五棵松,10,980,774
五棵松,11,872,794
五棵松,12,841,895
五棵松,13,947,845
五棵松,14,1004,839
五棵松,15,958,981
五棵松,16,881,940
五棵松,17,1027,1055
五棵松,18,943,949
五棵松,19,703,725
五棵松,20,548,705
五棵松,21,498,563
五棵松,22,429,293
五棵松,23,178,24
五福堂,0,0,0
五福堂,1,0,0
五福堂,2,0,0
五福堂,3,0,0
五福堂,4,0,0
五福堂,5,0,15
五福堂,6,8,92
五福堂,7,34,140
五福堂,8,46,137
五福堂,9,48,113
五福堂,10,71,82
五福堂,11,68,86
五福堂,12,44,67
五福堂,13,55,82
五福堂,14,76,76
五福堂,15,72,54
五福堂,16,95,60
五福堂,17,91,65
五福堂,18,97,60
五福堂,19,76,39
五福堂,20,90,24
五福堂,21,58,19
五福堂,22,61,3
五福堂,23,23,0
五道口,0,0,0
五道口,1,0,0
五道口,2,0,0
五道口,3,0,0
五道口,4,0,0
五道口,5,3,117
五道口,6,202,206
五道口,7,740,338
五道口,8,1433,555
五道口,9,1115,505
五道口,10,836,525
五道口,11,1117,564
五道口,12,1082,777
五道口,13,1026,932
五道口,14,862,967
五道口,15,783,975
五道口,16,894,1042
五道口,17,1092,1486
五道口,18,1037,1212
五道口,19,708,1028
五道口,20,600,967
五道口,21,511,790
五道口,22,435,450
五道口,23,130,42
亦庄文化园,0,0,0
亦庄文化园,1,0,0
亦庄文化园,2,0,0
亦庄文化园,3,0,0
亦庄文化园,4,0,0
亦庄文化园,5,0,23
亦庄文化园,6,19,66
亦庄文化园,7,85,116
亦庄文化园,8,176,155
亦庄文化园,9,117,154
亦庄文化园,10,86,126
亦庄文化园,11,116,139
亦庄文化园,12,117,121
亦庄文化园,13,113,107
亦庄文化园,14,116,119
亦庄文化园,15,119,103
亦庄文化园,16,149,132
亦庄文化园,17,168,134
亦庄文化园,18,131,126
亦庄文化园,19,127,99
亦庄文化园,20,103,90
亦庄文化园,21,92,64
亦庄文化园,22,78,23
亦庄文化园,23,33,5
亦庄桥,0,0,0
亦庄桥,1,0,0
亦庄桥,2,0,0
亦庄桥,3,0,0
亦庄桥,4,0,0
亦庄桥,5,2,45
亦庄桥,6,29,197
亦庄桥,7,132,320
亦庄桥,8,140,362
亦庄桥,9,149,335
亦庄桥,10,128,273
亦庄桥,11,143,221
亦庄桥,12,153,198
亦庄桥,13,165,234
亦庄桥,14,185,256
亦庄桥,15,231,235
亦庄桥,16,281,213
亦庄桥,17,324,241
亦庄桥,18,302,197
亦庄桥,19,247,138
亦庄桥,20,201,89
亦庄桥,21,187,49
亦庄桥,22,166,8
亦庄桥,23,44,1
亦庄火车站,0,0,0
亦庄火车站,1,0,0
亦庄火车站,2,0,0
亦庄火车站,3,0,0
亦庄火车站,4,0,0
亦庄火车站,5,0,5
亦庄火车站,6,3,27
亦庄火车站,7,11,34
亦庄火车站,8,17,36
亦庄火车站,9,15,37
亦庄火车站,10,16,16
亦庄火车站,11,15,13
亦庄火车站,12,9,23
亦庄火车站,13,16,17
亦庄火车站,14,19,17
亦庄火车站,15,16,27
亦庄火车站,16,26,24
亦庄火车站,17,40,28
亦庄火车站,18,23,12
亦庄火车站,19,21,11
亦庄火车站,20,24,7
亦庄火车站,21,18,6
亦庄火车站,22,15,1
亦庄火车站,23,11,0
亮马桥,0,0,0
亮马桥,1,0,0
亮马桥,2,0,0
亮马桥,3,0,0
亮马桥,4,0,0
亮马桥,5,16,66
亮马桥,6,189,161
亮马桥,7,465,246
亮马桥,8,740,317
亮马桥,9,830,281
亮马桥,10,631,278
亮马桥,11,546,370
亮马桥,12,476,449
亮马桥,13,482,521
亮马桥,14,636,496
亮马桥,15,523,542
亮马桥,16,446,575
亮马桥,17,510,688
亮马桥,18,452,766
亮马桥,19,350,591
亮马桥,20,292,514
亮马桥,21,194,398
亮马桥,22,220,355
亮马桥,23,61,30
人民大学,0,0,0
人民大学,1,0,0
人民大学,2,0,0
人民大学,3,0,0
人民大学,4,0,0
人民大学,5,24,38
人民大学,6,155,176
人民大学,7,670,295
人民大学,8,1456,482
人民大学,9,1112,447
人民大学,10,656,468
人民大学,11,689,500
人民大学,12,815,860
人民大学,13,713,613
人民大学,14,800,654
人民大学,15,713,837
人民大学,16,608,1065
人民大学,17,697,1088
人民大学,18,580,990
人民大学,19,441,694
人民大学,20,401,649
人民大学,21,423,643
人民大学,22,322,330
人民大学,23,103,10
什刹海,0,0,0
什刹海,1,0,0
什刹海,2,0,0
什刹海,3,0,0
什刹海,4,0,1
什刹海,5,7,30
什刹海,6,102,46
什刹海,7,203,91
什刹海,8,380,126
什刹海,9,351,132
什刹海,10,306,203
什刹海,11,324,236
什刹海,12,228,391
什刹海,13,241,389
什刹海,14,235,692
什刹海,15,154,394
什刹海,16,204,365
什刹海,17,236,364
什刹海,18,251,284
什刹海,19,148,367
什刹海,20,131,409
什刹海,21,75,246
什刹海,22,81,117
什刹海,23,7,3
传媒大学,0,0,0
传媒大学,1,0,0
传媒大学,2,0,0
传媒大学,3,0,0
传媒大学,4,0,0
传媒大学,5,3,108
传媒大学,6,88,345
传媒大学,7,235,442
传媒大学,8,460,545
传媒大学,9,277,515
传媒大学,10,246,436
传媒大学,11,254,441
传媒大学,12,270,444
传媒大学,13,344,423
传媒大学,14,304,380
传媒大学,15,396,351
传媒大学,16,472,400
传媒大学,17,572,438
传媒大学,18,636,337
传媒大学,19,565,266
传媒大学,20,489,219
传媒大学,21,489,171
传媒大学,22,394,58
传媒大学,23,152,15
俸伯,0,1,0
俸伯,1,0,0
俸伯,2,0,0
俸伯,3,0,0
俸伯,4,0,0
俸伯,5,16,275
俸伯,6,103,815
俸伯,7,191,1205
俸伯,8,267,1025
俸伯,9,314,693
俸伯,10,323,526
俸伯,11,278,453
俸伯,12,298,478
俸伯,13,352,602
俸伯,14,441,668
俸伯,15,631,810
俸伯,16,784,715
俸伯,17,960,565
俸伯,18,881,497
俸伯,19,721,345
俸伯,20,560,186
俸伯,21,362,59
俸伯,22,302,13
俸伯,23,114,2
健德门,0,0,0
健德门,1,0,0
健德门,2,0,0
健德门,3,0,0
健德门,4,0,2
健德门,5,1,48
健德门,6,92,190
健德门,7,342,400
健德门,8,729,455
健德门,9,569,400
健德门,10,433,388
健德门,11,332,376
健德门,12,340,387
健德门,13,398,457
健德门,14,399,415
健德门,15,371,396
健德门,16,352,654
健德门,17,480,604
健德门,18,503,561
健德门,19,409,361
健德门,20,301,327
健德门,21,253,279
健德门,22,218,139
健德门,23,52,5
光熙门,0,0,0
光熙门,1,0,0
光熙门,2,0,0
光熙门,3,0,0
光熙门,4,0,0
光熙门,5,3,57
光熙门,6,42,282
光熙门,7,166,442
光熙门,8,270,467
光熙门,9,178,414
光熙门,10,145,332
光熙门,11,213,333
光熙门,12,274,362
光熙门,13,268,416
光熙门,14,204,537
光熙门,15,166,718
光熙门,16,217,806
光熙门,17,222,596
光熙门,18,204,583
光熙门,19,163,471
光熙门,20,163,179
光熙门,21,107,120
光熙门,22,107,70
光熙门,23,31,1
八宝山,0,1,2
八宝山,1,0,0
八宝山,2,0,0
八宝山,3,0,0
八宝山,4,0,11
八宝山,5,23,124
八宝山,6,146,439
八宝山,7,451,829
八宝山,8,518,881
八宝山,9,471,705
八宝山,10,402,676
八宝山,11,370,524
八宝山,12,386,524
八宝山,13,464,573
八宝山,14,476,499
八宝山,15,587,548
八宝山,16,680,561
八宝山,17,856,556
八宝山,18,721,516
八宝山,19,568,316
八宝山,20,475,298
八宝山,21,481,195
八宝山,22,457,85
八宝山,23,160,6
八角游乐园,0,0,1
八角游乐园,1,0,0
八角游乐园,2,0,0
八角游乐园,3,0,0
八角游乐园,4,0,13
八角游乐园,5,13,123
八角游乐园,6,133,478
八角游乐园,7,480,734
八角游乐园,8,477,754
八角游乐园,9,456,586
八角游乐园,10,435,529
八角游乐园,11,366,453
八角游乐园,12,350,622
八角游乐园,13,362,566
八角游乐园,14,378,476
八角游乐园,15,480,501
八角游乐园,16,495,447
八角游乐园,17,651,544
八角游乐园,18,727,405
八角游乐园,19,532,236
八角游乐园,20,496,223
八角游乐园,21,444,127
八角游乐园,22,372,51
八角游乐园,23,186,7
八里桥,0,0,0
八里桥,1,0,0
八里桥,2,0,0
八里桥,3,0,0
八里桥,4,0,0
八里桥,5,2,59
八里桥,6,13,142
八里桥,7,42,148
八里桥,8,54,187
八里桥,9,55,139
八里桥,10,47,113
八里桥,11,64,96
八里桥,12,52,103
八里桥,13,80,84
八里桥,14,55,88
八里桥,15,99,72
八里桥,16,115,71
八里桥,17,160,80
八里桥,18,143,62
八里桥,19,163,48
八里桥,20,122,25
八里桥,21,113,20
八里桥,22,101,14
八里桥,23,57,2
公主坟,0,0,0
公主坟,1,0,0
公主坟,2,0,0
公主坟,3,0,0
公主坟,4,0,4
公主坟,5,9,31
公主坟,6,159,86
公主坟,7,477,206
公主坟,8,824,260
公主坟,9,645,286
公主坟,10,547,366
公主坟,11,484,341
公主坟,12,533,480
公主坟,13,446,376
公主坟,14,549,412
公主坟,15,427,563
公主坟,16,431,519
公主坟,17,473,614
公主坟,18,369,636
公主坟,19,270,507
公主坟,20,209,407
公主坟,21,151,516
公主坟,22,156,98
公主坟,23,42,7
公益西桥,0,0,0
公益西桥,1,0,0
公益西桥,2,0,0
公益西桥,3,0,0
公益西桥,4,0,6
公益西桥,5,4,104
公益西桥,6,84,269
公益西桥,7,299,522
公益西桥,8,448,583
公益西桥,9,383,559
公益西桥,10,432,506
公益西桥,11,398,487
公益西桥,12,443,437
公益西桥,13,478,524
公益西桥,14,488,478
公益西桥,15,507,435
公益西桥,16,538,503
公益西桥,17,652,512
公益西桥,18,589,466
公益西桥,19,490,388
公益西桥,20,497,346
公益西桥,21,399,263
公益西桥,22,377,115
公益西桥,23,208,5
六道口,0,0,0
六道口,1,0,0
六道口,2,0,0
六道口,3,0,0
六道口,4,0,0
六道口,5,5,32
六道口,6,114,132
六道口,7,404,253
六道口,8,764,463
六道口,9,431,370
六道口,10,276,334
六道口,11,329,422
六道口,12,349,465
六道口,13,466,405
六道口,14,340,373
六道口,15,399,398
六道口,16,418,457
六道口,17,487,620
六道口,18,510,484
六道口,19,376,399
六道口,20,355,268
六道口,21,294,213
六道口,22,248,85
六道口,23,29,5
六里桥,0,0,1
六里桥,1,0,0
六里桥,2,0,0
六里桥,3,0,0
六里桥,4,0,4
六里桥,5,14,86
六里桥,6,134,230
六里桥,7,380,436
六里桥,8,476,567
六里桥,9,453,437
六里桥,10,424,458
六里桥,11,461,416
六里桥,12,455,419
六里桥,13,398,496
六里桥,14,447,467
六里桥,15,467,524
六里桥,16,478,562
六里桥,17,571,748
六里桥,18,499,684
六里桥,19,353,537
六里桥,20,303,360
六里桥,21,254,280
六里桥,22,262,124
六里桥,23,111,11
六里桥东,0,0,0
六里桥东,1,0,0
六里桥东,2,0,0
六里桥东,3,0,0
六里桥东,4,0,0
六里桥东,5,27,225
六里桥东,6,293,1003
六里桥东,7,568,1410
六里桥东,8,644,1394
六里桥东,9,681,1036
六里桥东,10,535,965
六里桥东,11,554,870
六里桥东,12,559,811
六里桥东,13,617,822
六里桥东,14,756,911
六里桥东,15,758,1214
六里桥东,16,827,1379
六里桥东,17,1058,1596
六里桥东,18,1047,1435
六里桥东,19,876,1005
六里桥东,20,531,644
六里桥东,21,490,211
六里桥东,22,398,65
六里桥东,23,69,1
关庄,0,0,0
关庄,1,0,0
关庄,2,0,0
关庄,3,0,0
关庄,4,0,0
关庄,5,2,15
关庄,6,34,30
关庄,7,136,63
关庄,8,136,135
关庄,9,112,126
关庄,10,83,88
关庄,11,97,81
关庄,12,91,80
关庄,13,79,88
关庄,14,93,75
关庄,15,102,66
关庄,16,150,90
关庄,17,131,158
关庄,18,111,113
关庄,19,110,106
关庄,20,80,78
关庄,21,72,47
关庄,22,73,34
关庄,23,6,1
军事博物馆,0,0,2
军事博物馆,1,0,0
军事博物馆,2,0,0
军事博物馆,3,0,0
军事博物馆,4,1,1
军事博物馆,5,23,50
军事博物馆,6,118,134
军事博物馆,7,469,255
军事博物馆,8,722,409
军事博物馆,9,835,329
军事博物馆,10,720,474
军事博物馆,11,576,630
军事博物馆,12,535,667
军事博物馆,13,626,575
军事博物馆,14,653,643
军事博物馆,15,502,634
军事博物馆,16,390,645
军事博物馆,17,423,604
军事博物馆,18,342,419
军事博物馆,19,285,302
军事博物馆,20,268,262
军事博物馆,21,241,181
军事博物馆,22,203,76
军事博物馆,23,82,16
农业展览馆,0,0,0
农业展览馆,1,0,0
农业展览馆,2,0,0
农业展览馆,3,0,0
农业展览馆,4,0,0
农业展览馆,5,2,20
农业展览馆,6,84,38
农业展览馆,7,254,55
农业展览馆,8,1004,95
农业展览馆,9,604,116
农业展览馆,10,458,161
