station,hour,in_count,out_count
东湖渠,10,199,289
东湖渠,11,237,246
东湖渠,12,234,235
东湖渠,13,261,257
东湖渠,14,306,300
东湖渠,15,344,278
东湖渠,16,305,334
东湖渠,17,409,270
东湖渠,18,376,382
东湖渠,19,328,251
东湖渠,20,241,204
东湖渠,21,193,243
东湖渠,22,232,78
东湖渠,23,52,0
东直门,0,0,0
东直门,1,0,0
东直门,2,0,0
东直门,3,0,0
东直门,4,0,6
东直门,5,175,219
东直门,6,973,1107
东直门,7,1656,1664
东直门,8,1828,1920
东直门,9,2049,2151
东直门,10,1949,1801
东直门,11,1777,1677
东直门,12,1912,1861
东直门,13,2119,1842
东直门,14,2410,1853
东直门,15,2591,1876
东直门,16,2781,2002
东直门,17,2875,2135
东直门,18,2693,2298
东直门,19,1753,2029
东直门,20,1160,1751
东直门,21,891,1310
东直门,22,568,679
东直门,23,237,44
东风北桥,0,0,0
东风北桥,1,0,0
东风北桥,2,0,0
东风北桥,3,0,0
东风北桥,4,0,0
东风北桥,5,0,51
东风北桥,6,48,123
东风北桥,7,116,176
东风北桥,8,183,222
东风北桥,9,182,267
东风北桥,10,145,236
东风北桥,11,119,170
东风北桥,12,161,164
东风北桥,13,174,181
东风北桥,14,187,185
东风北桥,15,220,198
东风北桥,16,211,223
东风北桥,17,249,233
东风北桥,18,266,219
东风北桥,19,246,169
东风北桥,20,182,121
东风北桥,21,236,128
东风北桥,22,193,44
东风北桥,23,41,0
东高地,0,0,0
东高地,1,0,0
东高地,2,0,0
东高地,3,0,0
东高地,4,0,0
东高地,5,2,18
东高地,6,9,56
东高地,7,25,76
东高地,8,18,75
东高地,9,30,100
东高地,10,43,90
东高地,11,38,53
东高地,12,31,44
东高地,13,54,58
东高地,14,51,43
东高地,15,70,42
东高地,16,79,46
东高地,17,82,38
东高地,18,75,16
东高地,19,56,22
东高地,20,80,17
东高地,21,57,12
东高地,22,63,11
东高地,23,19,1
中关村,0,0,0
中关村,1,0,0
中关村,2,0,0
中关村,3,0,0
中关村,4,0,8
中关村,5,7,36
中关村,6,119,85
中关村,7,370,141
中关村,8,646,229
中关村,9,622,311
中关村,10,586,322
中关村,11,517,368
中关村,12,552,399
中关村,13,523,437
中关村,14,472,400
中关村,15,484,489
中关村,16,464,564
中关村,17,449,622
中关村,18,388,788
中关村,19,253,529
中关村,20,226,429
中关村,21,215,327
中关村,22,183,167
中关村,23,98,8
中国美术馆,0,0,0
中国美术馆,1,0,0
中国美术馆,2,0,0
中国美术馆,3,0,0
中国美术馆,4,1,1
中国美术馆,5,6,16
中国美术馆,6,35,48
中国美术馆,7,162,88
中国美术馆,8,358,118
中国美术馆,9,630,147
中国美术馆,10,843,202
中国美术馆,11,632,312
中国美术馆,12,513,379
中国美术馆,13,502,569
中国美术馆,14,503,672
中国美术馆,15,407,888
中国美术馆,16,275,885
中国美术馆,17,215,868
中国美术馆,18,204,408
中国美术馆,19,115,303
中国美术馆,20,113,268
中国美术馆,21,97,183
中国美术馆,22,77,97
中国美术馆,23,1,0
丰台东大街,0,0,0
丰台东大街,1,0,0
丰台东大街,2,0,0
丰台东大街,3,0,0
丰台东大街,4,0,0
丰台东大街,5,1,55
丰台东大街,6,29,126
丰台东大街,7,115,244
丰台东大街,8,130,268
丰台东大街,9,129,394
丰台东大街,10,99,305
丰台东大街,11,126,186
丰台东大街,12,135,194
丰台东大街,13,125,178
丰台东大街,14,198,160
丰台东大街,15,225,163
丰台东大街,16,205,151
丰台东大街,17,272,161
丰台东大街,18,293,139
丰台东大街,19,213,117
丰台东大街,20,202,58
丰台东大街,21,214,61
丰台东大街,22,208,24
丰台东大街,23,82,1
丰台南路,0,0,0
丰台南路,1,0,0
丰台南路,2,0,0
丰台南路,3,0,0
丰台南路,4,1,5
丰台南路,5,1,74
丰台南路,6,52,248
丰台南路,7,154,332
丰台南路,8,173,429
丰台南路,9,199,506
丰台南路,10,206,415
丰台南路,11,191,285
丰台南路,12,169,264
丰台南路,13,205,237
丰台南路,14,272,268
丰台南路,15,314,204
丰台南路,16,349,230
丰台南路,17,419,250
丰台南路,18,447,213
丰台南路,19,367,161
丰台南路,20,325,107
丰台南路,21,341,86
丰台南路,22,290,27
丰台南路,23,93,3
丰台科技园,0,0,0
丰台科技园,1,0,0
丰台科技园,2,0,0
丰台科技园,3,0,0
丰台科技园,4,0,1
丰台科技园,5,5,18
丰台科技园,6,106,97
丰台科技园,7,411,122
丰台科技园,8,578,199
丰台科技园,9,606,208
丰台科技园,10,528,205
丰台科技园,11,577,259
丰台科技园,12,491,284
丰台科技园,13,444,401
丰台科技园,14,456,414
丰台科技园,15,454,500
丰台科技园,16,500,553
丰台科技园,17,480,686
丰台科技园,18,425,762
丰台科技园,19,357,474
丰台科技园,20,239,514
丰台科技园,21,180,450
丰台科技园,22,158,234
丰台科技园,23,67,3
丰台站,0,0,0
丰台站,1,0,0
丰台站,2,0,0
丰台站,3,0,0
丰台站,4,0,2
丰台站,5,1,31
丰台站,6,22,135
丰台站,7,51,247
丰台站,8,92,327
丰台站,9,118,414
丰台站,10,129,282
丰台站,11,118,238
丰台站,12,130,211
丰台站,13,188,213
丰台站,14,220,191
丰台站,15,240,164
丰台站,16,248,167
丰台站,17,296,170
丰台站,18,401,126
丰台站,19,318,127
丰台站,20,274,110
丰台站,21,294,47
丰台站,22,209,31
丰台站,23,54,1
临河里,0,0,0
临河里,1,0,0
临河里,2,0,0
临河里,3,0,0
临河里,4,0,0
临河里,5,0,64
临河里,6,37,173
临河里,7,64,242
临河里,8,92,292
临河里,9,132,307
临河里,10,129,282
临河里,11,120,220
临河里,12,107,177
临河里,13,154,204
临河里,14,182,124
临河里,15,252,152
临河里,16,352,139
临河里,17,389,138
临河里,18,412,105
临河里,19,474,76
临河里,20,314,52
临河里,21,290,24
临河里,22,243,13
临河里,23,160,0
义和庄,0,0,0
义和庄,1,0,0
义和庄,2,0,0
义和庄,3,0,0
义和庄,4,0,0
义和庄,5,2,69
义和庄,6,89,251
义和庄,7,89,311
义和庄,8,131,317
义和庄,9,264,298
义和庄,10,265,310
义和庄,11,198,269
义和庄,12,193,218
义和庄,13,164,234
义和庄,14,219,235
义和庄,15,257,258
义和庄,16,258,226
义和庄,17,305,261
义和庄,18,337,213
义和庄,19,266,155
义和庄,20,217,96
义和庄,21,194,67
义和庄,22,153,24
义和庄,23,61,0
九棵树,0,0,0
九棵树,1,0,0
九棵树,2,0,0
九棵树,3,0,0
九棵树,4,0,0
九棵树,5,4,69
九棵树,6,34,208
九棵树,7,89,286
九棵树,8,157,371
九棵树,9,189,404
九棵树,10,277,334
九棵树,11,261,308
九棵树,12,288,324
九棵树,13,285,349
九棵树,14,374,291
九棵树,15,444,314
九棵树,16,537,276
九棵树,17,527,284
九棵树,18,594,245
九棵树,19,470,209
九棵树,20,365,170
九棵树,21,334,167
九棵树,22,227,72
九棵树,23,175,5
九龙山,0,0,0
九龙山,1,0,0
九龙山,2,0,0
九龙山,3,0,0
九龙山,4,0,0
九龙山,5,12,58
九龙山,6,81,176
九龙山,7,288,315
九龙山,8,514,373
九龙山,9,724,429
九龙山,10,1059,465
九龙山,11,1177,483
九龙山,12,1056,540
九龙山,13,1062,890
九龙山,14,1195,926
九龙山,15,1146,1064
九龙山,16,1078,1262
九龙山,17,1260,1104
九龙山,18,1134,1231
九龙山,19,903,1195
九龙山,20,533,1229
九龙山,21,450,1091
九龙山,22,324,672
九龙山,23,200,17
五棵松,0,0,1
五棵松,1,0,0
五棵松,2,0,0
五棵松,3,0,0
五棵松,4,1,4
五棵松,5,12,126
五棵松,6,198,345
五棵松,7,617,551
五棵松,8,734,769
五棵松,9,1009,939
五棵松,10,1150,929
五棵松,11,993,853
五棵松,12,816,856
五棵松,13,1030,898
五棵松,14,1162,942
五棵松,15,1057,1061
五棵松,16,1075,1046
五棵松,17,1107,1126
五棵松,18,1104,1051
五棵松,19,808,848
五棵松,20,694,789
五棵松,21,597,714
五棵松,22,540,462
五棵松,23,248,45
五福堂,0,0,0
五福堂,1,0,0
五福堂,2,0,0
五福堂,3,0,0
五福堂,4,0,0
五福堂,5,2,19
五福堂,6,6,80
五福堂,7,52,131
五福堂,8,31,159
五福堂,9,31,163
五福堂,10,66,153
五福堂,11,58,98
五福堂,12,45,67
五福堂,13,63,93
五福堂,14,72,68
五福堂,15,70,53
五福堂,16,105,63
五福堂,17,145,72
五福堂,18,135,49
五福堂,19,86,26
五福堂,20,100,13
五福堂,21,83,18
五福堂,22,64,16
五福堂,23,41,0
五道口,0,2,2
五道口,1,0,0
五道口,2,0,0
五道口,3,0,0
五道口,4,0,0
五道口,5,10,142
五道口,6,151,260
五道口,7,473,458
五道口,8,765,552
五道口,9,798,691
五道口,10,905,597
五道口,11,1069,543
五道口,12,903,697
五道口,13,868,862
五道口,14,880,867
五道口,15,922,887
五道口,16,1002,1015
五道口,17,1267,1083
五道口,18,1212,1047
五道口,19,920,981
五道口,20,700,1037
五道口,21,732,894
五道口,22,692,558
五道口,23,308,47
亦庄文化园,0,0,0
亦庄文化园,1,0,0
亦庄文化园,2,0,0
亦庄文化园,3,0,0
亦庄文化园,4,0,0
亦庄文化园,5,1,21
亦庄文化园,6,23,50
亦庄文化园,7,80,86
亦庄文化园,8,105,153
亦庄文化园,9,112,161
亦庄文化园,10,110,127
亦庄文化园,11,78,136
亦庄文化园,12,86,118
亦庄文化园,13,118,122
亦庄文化园,14,116,135
亦庄文化园,15,141,94
亦庄文化园,16,167,131
亦庄文化园,17,172,123
亦庄文化园,18,151,123
亦庄文化园,19,124,77
亦庄文化园,20,122,90
亦庄文化园,21,125,84
亦庄文化园,22,87,36
亦庄文化园,23,45,3
亦庄桥,0,0,0
亦庄桥,1,0,0
亦庄桥,2,0,0
亦庄桥,3,0,0
亦庄桥,4,0,0
亦庄桥,5,1,47
亦庄桥,6,38,169
亦庄桥,7,105,279
亦庄桥,8,108,326
亦庄桥,9,118,361
亦庄桥,10,161,339
亦庄桥,11,128,239
亦庄桥,12,137,177
亦庄桥,13,154,175
亦庄桥,14,185,226
亦庄桥,15,189,181
亦庄桥,16,270,218
亦庄桥,17,267,202
亦庄桥,18,290,135
亦庄桥,19,212,107
亦庄桥,20,203,88
亦庄桥,21,227,38
亦庄桥,22,192,18
亦庄桥,23,76,1
亦庄火车站,0,0,0
亦庄火车站,1,0,0
亦庄火车站,2,0,0
亦庄火车站,3,0,0
亦庄火车站,4,0,0
亦庄火车站,5,0,6
亦庄火车站,6,2,18
亦庄火车站,7,13,39
亦庄火车站,8,18,38
亦庄火车站,9,20,40
亦庄火车站,10,16,28
亦庄火车站,11,17,19
亦庄火车站,12,10,14
亦庄火车站,13,10,8
亦庄火车站,14,24,26
亦庄火车站,15,14,9
亦庄火车站,16,28,21
亦庄火车站,17,35,24
亦庄火车站,18,37,16
亦庄火车站,19,23,16
亦庄火车站,20,34,10
亦庄火车站,21,15,13
亦庄火车站,22,21,0
亦庄火车站,23,13,0
亮马桥,0,0,0
亮马桥,1,0,0
亮马桥,2,0,0
亮马桥,3,0,0
亮马桥,4,0,0
亮马桥,5,16,59
亮马桥,6,271,166
亮马桥,7,649,235
亮马桥,8,682,325
亮马桥,9,716,436
亮马桥,10,489,379
亮马桥,11,460,367
亮马桥,12,372,389
亮马桥,13,423,408
亮马桥,14,444,395
亮马桥,15,449,459
亮马桥,16,452,542
亮马桥,17,576,738
亮马桥,18,557,676
亮马桥,19,385,464
亮马桥,20,299,500
亮马桥,21,229,530
亮马桥,22,259,395
亮马桥,23,75,38
人民大学,0,0,0
人民大学,1,0,0
人民大学,2,0,0
人民大学,3,0,0
人民大学,4,0,0
人民大学,5,17,73
人民大学,6,147,198
人民大学,7,471,278
人民大学,8,768,493
人民大学,9,782,535
人民大学,10,584,506
人民大学,11,555,396
人民大学,12,606,515
人民大学,13,569,522
人民大学,14,685,556
人民大学,15,611,642
人民大学,16,657,643
人民大学,17,744,832
人民大学,18,593,762
人民大学,19,486,542
人民大学,20,450,566
人民大学,21,448,497
人民大学,22,373,452
人民大学,23,181,8
什刹海,0,0,0
什刹海,1,0,0
什刹海,2,0,0
什刹海,3,0,0
什刹海,4,0,0
什刹海,5,5,25
什刹海,6,39,44
什刹海,7,131,94
什刹海,8,328,135
什刹海,9,639,126
什刹海,10,881,211
什刹海,11,883,378
什刹海,12,601,772
什刹海,13,546,1075
什刹海,14,633,1415
什刹海,15,616,1465
什刹海,16,648,1599
什刹海,17,592,1482
什刹海,18,649,1538
什刹海,19,480,1447
什刹海,20,368,1395
什刹海,21,241,1134
什刹海,22,136,656
什刹海,23,9,8
传媒大学,0,0,0
传媒大学,1,0,0
传媒大学,2,0,0
传媒大学,3,0,0
传媒大学,4,0,0
传媒大学,5,2,130
传媒大学,6,49,347
传媒大学,7,183,397
传媒大学,8,225,516
传媒大学,9,213,552
传媒大学,10,210,562
传媒大学,11,199,417
传媒大学,12,241,439
传媒大学,13,288,370
传媒大学,14,359,366
传媒大学,15,376,317
传媒大学,16,443,310
传媒大学,17,519,321
传媒大学,18,567,247
传媒大学,19,584,199
传媒大学,20,460,179
传媒大学,21,464,117
传媒大学,22,513,65
传媒大学,23,237,7
俸伯,0,1,1
俸伯,1,0,0
俸伯,2,0,0
俸伯,3,0,0
俸伯,4,0,0
俸伯,5,12,228
俸伯,6,90,852
俸伯,7,184,1053
俸伯,8,333,1171
俸伯,9,487,879
俸伯,10,478,714
俸伯,11,332,425
俸伯,12,317,462
俸伯,13,342,500
俸伯,14,365,517
俸伯,15,480,643
俸伯,16,617,591
俸伯,17,834,448
俸伯,18,847,396
俸伯,19,748,316
俸伯,20,557,179
俸伯,21,370,83
俸伯,22,293,12
俸伯,23,146,0
健德门,0,0,1
健德门,1,0,0
健德门,2,0,0
健德门,3,0,0
健德门,4,0,2
健德门,5,2,54
健德门,6,112,177
健德门,7,320,344
健德门,8,562,409
健德门,9,400,437
健德门,10,298,411
健德门,11,280,352
健德门,12,286,371
健德门,13,264,371
健德门,14,325,353
健德门,15,289,335
健德门,16,352,514
健德门,17,448,481
健德门,18,428,461
健德门,19,335,360
健德门,20,254,295
健德门,21,313,274
健德门,22,239,122
健德门,23,98,7
光熙门,0,0,0
光熙门,1,0,0
光熙门,2,0,0
光熙门,3,0,0
光熙门,4,0,0
光熙门,5,2,53
光熙门,6,34,300
光熙门,7,104,371
光熙门,8,177,474
光熙门,9,144,395
光熙门,10,147,374
光熙门,11,123,450
光熙门,12,102,327
光熙门,13,153,279
光熙门,14,127,257
光熙门,15,183,323
光熙门,16,178,339
光熙门,17,213,375
光熙门,18,203,491
光熙门,19,149,514
光熙门,20,164,240
光熙门,21,158,96
光熙门,22,103,69
光熙门,23,62,2
八宝山,0,0,0
八宝山,1,0,0
八宝山,2,0,0
八宝山,3,0,0
八宝山,4,0,13
八宝山,5,11,120
八宝山,6,108,418
八宝山,7,323,641
八宝山,8,394,786
八宝山,9,439,765
八宝山,10,396,772
八宝山,11,419,570
八宝山,12,359,533
八宝山,13,353,545
八宝山,14,493,500
八宝山,15,589,473
八宝山,16,623,489
八宝山,17,760,489
八宝山,18,827,448
八宝山,19,623,291
八宝山,20,545,247
八宝山,21,519,199
八宝山,22,471,87
八宝山,23,211,13
八角游乐园,0,3,4
八角游乐园,1,0,0
八角游乐园,2,0,0
八角游乐园,3,0,0
八角游乐园,4,0,12
八角游乐园,5,10,99
八角游乐园,6,65,417
八角游乐园,7,303,584
八角游乐园,8,444,745
八角游乐园,9,682,781
八角游乐园,10,815,628
八角游乐园,11,662,474
八角游乐园,12,484,531
八角游乐园,13,524,639
八角游乐园,14,560,743
八角游乐园,15,527,658
八角游乐园,16,541,663
八角游乐园,17,644,676
八角游乐园,18,681,528
八角游乐园,19,558,270
八角游乐园,20,544,217
八角游乐园,21,513,106
八角游乐园,22,416,53
八角游乐园,23,232,1
八里桥,0,0,0
八里桥,1,0,0
八里桥,2,0,0
八里桥,3,0,0
八里桥,4,0,0
八里桥,5,4,37
八里桥,6,12,110
八里桥,7,32,147
八里桥,8,46,176
八里桥,9,58,174
八里桥,10,50,144
八里桥,11,47,117
八里桥,12,39,85
八里桥,13,44,77
八里桥,14,76,81
八里桥,15,104,74
八里桥,16,119,53
八里桥,17,123,87
八里桥,18,167,50
八里桥,19,132,40
八里桥,20,129,24
八里桥,21,124,23
八里桥,22,116,8
八里桥,23,67,13
公主坟,0,1,2
公主坟,1,0,0
公主坟,2,0,0
公主坟,3,0,0
公主坟,4,0,2
公主坟,5,12,28
公主坟,6,87,88
公主坟,7,395,171
公主坟,8,599,264
公主坟,9,622,333
公主坟,10,564,346
公主坟,11,488,351
公主坟,12,463,390
公主坟,13,419,421
公主坟,14,491,479
公主坟,15,405,598
公主坟,16,420,547
公主坟,17,437,656
公主坟,18,369,605
公主坟,19,278,433
公主坟,20,188,395
公主坟,21,178,332
公主坟,22,158,281
公主坟,23,89,7
公益西桥,0,0,0
公益西桥,1,0,0
公益西桥,2,0,0
公益西桥,3,0,0
公益西桥,4,0,2
公益西桥,5,6,91
公益西桥,6,78,240
公益西桥,7,244,370
公益西桥,8,378,540
公益西桥,9,345,557
公益西桥,10,334,556
公益西桥,11,351,445
公益西桥,12,340,460
公益西桥,13,368,382
公益西桥,14,460,426
公益西桥,15,429,385
公益西桥,16,522,446
公益西桥,17,662,521
公益西桥,18,650,388
公益西桥,19,440,363
公益西桥,20,408,273
公益西桥,21,466,205
公益西桥,22,449,120
公益西桥,23,363,8
六道口,0,0,0
六道口,1,0,0
六道口,2,0,0
六道口,3,0,0
六道口,4,0,0
六道口,5,1,33
六道口,6,80,154
六道口,7,218,270
六道口,8,337,349
六道口,9,285,489
六道口,10,260,483
六道口,11,296,370
六道口,12,272,347
六道口,13,318,403
六道口,14,346,430
六道口,15,369,354
六道口,16,420,336
六道口,17,518,437
六道口,18,540,413
六道口,19,442,304
六道口,20,429,227
六道口,21,486,210
六道口,22,379,112
六道口,23,51,3
六里桥,0,0,2
六里桥,1,0,0
六里桥,2,0,0
六里桥,3,0,0
六里桥,4,1,13
六里桥,5,11,108
六里桥,6,157,233
六里桥,7,388,341
六里桥,8,414,545
六里桥,9,419,606
六里桥,10,470,603
六里桥,11,403,487
六里桥,12,417,613
六里桥,13,451,626
六里桥,14,437,608
六里桥,15,458,597
六里桥,16,450,757
六里桥,17,568,811
六里桥,18,497,803
六里桥,19,346,557
六里桥,20,312,471
六里桥,21,318,423
六里桥,22,270,225
六里桥,23,166,10
六里桥东,0,0,0
六里桥东,1,0,0
六里桥东,2,0,0
六里桥东,3,0,0
六里桥东,4,0,0
六里桥东,5,25,201
六里桥东,6,337,997
六里桥东,7,729,1332
六里桥东,8,760,1489
六里桥东,9,688,1548
六里桥东,10,605,1303
六里桥东,11,591,1050
六里桥东,12,518,942
六里桥东,13,633,680
六里桥东,14,753,770
六里桥东,15,792,834
六里桥东,16,926,1272
六里桥东,17,1184,1343
六里桥东,18,1151,1146
六里桥东,19,890,975
六里桥东,20,580,567
六里桥东,21,584,355
六里桥东,22,477,269
六里桥东,23,105,24
关庄,0,0,0
关庄,1,0,0
关庄,2,0,0
关庄,3,0,0
关庄,4,0,0
关庄,5,4,14
关庄,6,25,28
关庄,7,109,60
关庄,8,113,97
关庄,9,63,142
关庄,10,70,119
关庄,11,65,73
关庄,12,53,64
关庄,13,70,79
关庄,14,76,68
关庄,15,68,86
关庄,16,157,72
关庄,17,134,142
关庄,18,109,89
关庄,19,129,78
关庄,20,97,51
关庄,21,75,41
关庄,22,65,22
关庄,23,10,1
军事博物馆,0,0,0
军事博物馆,1,0,0
军事博物馆,2,0,0
军事博物馆,3,0,0
军事博物馆,4,0,2
军事博物馆,5,13,31
军事博物馆,6,120,117
军事博物馆,7,439,237
军事博物馆,8,815,363
军事博物馆,9,1391,444
军事博物馆,10,1497,609
军事博物馆,11,1099,916
军事博物馆,12,771,1142
军事博物馆,13,917,1055
军事博物馆,14,1082,1148
军事博物馆,15,774,1101
军事博物馆,16,445,1321
军事博物馆,17,421,954
军事博物馆,18,332,446
军事博物馆,19,288,288
军事博物馆,20,284,214
军事博物馆,21,233,168
军事博物馆,22,184,107
军事博物馆,23,97,13
农业展览馆,0,0,0
农业展览馆,1,0,0
农业展览馆,2,0,0
农业展览馆,3,0,0
农业展览馆,4,0,0
农业展览馆,5,5,10
农业展览馆,6,62,38
农业展览馆,7,211,76
农业展览馆,8,200,106
农业展览馆,9,271,117
