station,hour,in_count,out_count
东湖渠,9,534,412
东湖渠,10,430,395
东湖渠,11,349,379
东湖渠,12,516,405
东湖渠,13,522,361
东湖渠,14,321,467
东湖渠,15,284,491
东湖渠,16,327,479
东湖渠,17,410,472
东湖渠,18,405,538
东湖渠,19,324,339
东湖渠,20,222,319
东湖渠,21,217,277
东湖渠,22,177,85
东湖渠,23,32,1
东直门,0,0,0
东直门,1,0,0
东直门,2,0,0
东直门,3,0,0
东直门,4,0,1
东直门,5,179,261
东直门,6,1085,1184
东直门,7,1981,1886
东直门,8,2378,1868
东直门,9,2522,1830
东直门,10,2292,1717
东直门,11,2081,1752
东直门,12,2353,1930
东直门,13,2377,1674
东直门,14,2294,1752
东直门,15,2404,1901
东直门,16,2621,2184
东直门,17,2897,2232
东直门,18,2803,2032
东直门,19,1737,1670
东直门,20,994,1286
东直门,21,840,1241
东直门,22,523,547
东直门,23,159,64
东风北桥,0,0,0
东风北桥,1,0,0
东风北桥,2,0,0
东风北桥,3,0,0
东风北桥,4,0,0
东风北桥,5,1,68
东风北桥,6,49,173
东风北桥,7,170,204
东风北桥,8,280,288
东风北桥,9,243,279
东风北桥,10,181,246
东风北桥,11,158,248
东风北桥,12,178,253
东风北桥,13,195,217
东风北桥,14,227,220
东风北桥,15,177,211
东风北桥,16,223,243
东风北桥,17,293,237
东风北桥,18,317,298
东风北桥,19,292,217
东风北桥,20,190,155
东风北桥,21,200,135
东风北桥,22,162,54
东风北桥,23,33,0
东高地,0,0,0
东高地,1,0,0
东高地,2,0,0
东高地,3,0,0
东高地,4,0,0
东高地,5,1,22
东高地,6,2,70
东高地,7,19,92
东高地,8,28,96
东高地,9,27,71
东高地,10,45,70
东高地,11,47,47
东高地,12,45,58
东高地,13,48,59
东高地,14,47,42
东高地,15,45,56
东高地,16,65,48
东高地,17,60,67
东高地,18,103,23
东高地,19,64,21
东高地,20,63,20
东高地,21,61,16
东高地,22,47,4
东高地,23,16,0
中关村,0,0,0
中关村,1,0,0
中关村,2,0,0
中关村,3,0,0
中关村,4,0,5
中关村,5,8,75
中关村,6,162,127
中关村,7,734,221
中关村,8,1386,262
中关村,9,1406,292
中关村,10,1089,470
中关村,11,766,536
中关村,12,794,617
中关村,13,688,616
中关村,14,647,596
中关村,15,513,663
中关村,16,510,765
中关村,17,542,1325
中关村,18,402,1279
中关村,19,260,790
中关村,20,225,882
中关村,21,147,432
中关村,22,134,165
中关村,23,47,3
中国美术馆,0,0,0
中国美术馆,1,0,0
中国美术馆,2,0,0
中国美术馆,3,0,0
中国美术馆,4,0,0
中国美术馆,5,3,26
中国美术馆,6,46,37
中国美术馆,7,135,60
中国美术馆,8,245,110
中国美术馆,9,359,123
中国美术馆,10,380,212
中国美术馆,11,306,264
中国美术馆,12,258,262
中国美术馆,13,294,327
中国美术馆,14,279,346
中国美术馆,15,200,416
中国美术馆,16,182,487
中国美术馆,17,164,515
中国美术馆,18,158,262
中国美术馆,19,129,213
中国美术馆,20,83,182
中国美术馆,21,88,216
中国美术馆,22,53,115
中国美术馆,23,0,0
丰台东大街,0,0,0
丰台东大街,1,0,0
丰台东大街,2,0,0
丰台东大街,3,0,0
丰台东大街,4,0,1
丰台东大街,5,1,51
丰台东大街,6,43,173
丰台东大街,7,161,327
丰台东大街,8,202,326
丰台东大街,9,168,370
丰台东大街,10,185,314
丰台东大街,11,176,239
丰台东大街,12,191,244
丰台东大街,13,170,206
丰台东大街,14,226,216
丰台东大街,15,207,215
丰台东大街,16,267,172
丰台东大街,17,313,204
丰台东大街,18,319,166
丰台东大街,19,247,124
丰台东大街,20,205,105
丰台东大街,21,213,75
丰台东大街,22,200,26
丰台东大街,23,41,3
丰台南路,0,0,0
丰台南路,1,0,0
丰台南路,2,0,0
丰台南路,3,0,0
丰台南路,4,0,3
丰台南路,5,0,110
丰台南路,6,68,330
丰台南路,7,203,529
丰台南路,8,272,581
丰台南路,9,243,515
丰台南路,10,267,451
丰台南路,11,278,394
丰台南路,12,236,322
丰台南路,13,257,298
丰台南路,14,299,269
丰台南路,15,297,243
丰台南路,16,370,284
丰台南路,17,432,316
丰台南路,18,463,234
丰台南路,19,414,202
丰台南路,20,313,108
丰台南路,21,314,107
丰台南路,22,264,34
丰台南路,23,64,2
丰台科技园,0,0,0
丰台科技园,1,0,0
丰台科技园,2,0,0
丰台科技园,3,0,0
丰台科技园,4,0,10
丰台科技园,5,6,68
丰台科技园,6,150,137
丰台科技园,7,478,171
丰台科技园,8,1133,257
丰台科技园,9,922,177
丰台科技园,10,651,273
丰台科技园,11,687,345
丰台科技园,12,584,421
丰台科技园,13,493,455
丰台科技园,14,523,544
丰台科技园,15,426,499
丰台科技园,16,485,693
丰台科技园,17,524,840
丰台科技园,18,547,1017
丰台科技园,19,341,684
丰台科技园,20,236,637
丰台科技园,21,168,586
丰台科技园,22,123,305
丰台科技园,23,43,11
丰台站,0,0,0
丰台站,1,0,0
丰台站,2,0,0
丰台站,3,0,0
丰台站,4,0,0
丰台站,5,2,68
丰台站,6,22,211
丰台站,7,70,469
丰台站,8,146,532
丰台站,9,138,417
丰台站,10,177,326
丰台站,11,178,264
丰台站,12,230,308
丰台站,13,201,247
丰台站,14,247,243
丰台站,15,232,203
丰台站,16,290,202
丰台站,17,418,228
丰台站,18,396,166
丰台站,19,360,141
丰台站,20,369,122
丰台站,21,326,89
丰台站,22,258,37
丰台站,23,52,6
临河里,0,0,1
临河里,1,0,0
临河里,2,0,0
临河里,3,0,0
临河里,4,0,0
临河里,5,2,81
临河里,6,37,262
临河里,7,85,398
临河里,8,133,441
临河里,9,143,332
临河里,10,185,276
临河里,11,163,199
临河里,12,188,208
临河里,13,171,220
临河里,14,192,155
临河里,15,253,165
临河里,16,314,156
临河里,17,408,131
临河里,18,510,122
临河里,19,506,89
临河里,20,453,51
临河里,21,270,41
临河里,22,263,13
临河里,23,131,0
义和庄,0,0,0
义和庄,1,0,0
义和庄,2,0,0
义和庄,3,0,0
义和庄,4,0,0
义和庄,5,0,89
义和庄,6,96,311
义和庄,7,97,366
义和庄,8,146,385
义和庄,9,150,272
义和庄,10,170,288
义和庄,11,153,212
义和庄,12,136,221
义和庄,13,167,195
义和庄,14,180,176
义和庄,15,171,163
义和庄,16,241,158
义和庄,17,310,214
义和庄,18,330,188
义和庄,19,313,126
义和庄,20,225,84
义和庄,21,189,61
义和庄,22,193,14
义和庄,23,88,1
九棵树,0,0,0
九棵树,1,0,0
九棵树,2,0,0
九棵树,3,0,0
九棵树,4,0,0
九棵树,5,2,82
九棵树,6,33,299
九棵树,7,120,419
九棵树,8,219,506
九棵树,9,284,390
九棵树,10,318,329
九棵树,11,276,323
九棵树,12,305,354
九棵树,13,326,341
九棵树,14,348,330
九棵树,15,403,287
九棵树,16,493,277
九棵树,17,530,297
九棵树,18,659,306
九棵树,19,563,252
九棵树,20,360,235
九棵树,21,315,176
九棵树,22,252,85
九棵树,23,146,4
九龙山,0,0,0
九龙山,1,0,0
九龙山,2,0,0
九龙山,3,0,0
九龙山,4,0,0
九龙山,5,9,90
九龙山,6,95,225
九龙山,7,389,379
九龙山,8,917,516
九龙山,9,1005,566
九龙山,10,1202,527
九龙山,11,1276,507
九龙山,12,1303,692
九龙山,13,1207,907
九龙山,14,1111,1044
九龙山,15,1193,1123
九龙山,16,1234,1320
九龙山,17,1440,1402
九龙山,18,1259,1451
九龙山,19,985,1407
九龙山,20,569,1483
九龙山,21,433,1361
九龙山,22,285,916
九龙山,23,104,17
五棵松,0,3,3
五棵松,1,0,0
五棵松,2,0,0
五棵松,3,0,0
五棵松,4,1,9
五棵松,5,15,175
五棵松,6,227,408
五棵松,7,931,695
五棵松,8,1239,883
五棵松,9,1173,947
五棵松,10,1073,972
五棵松,11,1031,865
五棵松,12,931,984
五棵松,13,1049,823
五棵松,14,1195,967
五棵松,15,1404,1074
五棵松,16,1748,1285
五棵松,17,2435,1290
五棵松,18,1506,1332
五棵松,19,837,1023
五棵松,20,677,1051
五棵松,21,528,2482
五棵松,22,498,938
五棵松,23,139,74
五福堂,0,0,0
五福堂,1,0,0
五福堂,2,0,0
五福堂,3,0,0
五福堂,4,0,0
五福堂,5,0,29
五福堂,6,10,106
五福堂,7,54,148
五福堂,8,49,172
五福堂,9,54,159
五福堂,10,55,101
五福堂,11,81,86
五福堂,12,63,91
五福堂,13,55,78
五福堂,14,63,91
五福堂,15,75,72
五福堂,16,110,76
五福堂,17,126,83
五福堂,18,136,65
五福堂,19,121,46
五福堂,20,84,44
五福堂,21,74,14
五福堂,22,65,10
五福堂,23,29,0
五道口,0,0,0
五道口,1,0,0
五道口,2,0,0
五道口,3,0,0
五道口,4,0,0
五道口,5,8,128
五道口,6,216,243
五道口,7,971,474
五道口,8,1750,642
五道口,9,1531,767
五道口,10,1246,627
五道口,11,1309,749
五道口,12,1355,983
五道口,13,1249,1246
五道口,14,1101,1205
五道口,15,966,1193
五道口,16,1077,1495
五道口,17,1447,1779
五道口,18,1306,1846
五道口,19,865,1358
五道口,20,668,1411
五道口,21,589,1270
五道口,22,594,721
五道口,23,199,73
亦庄文化园,0,0,0
亦庄文化园,1,0,0
亦庄文化园,2,0,0
亦庄文化园,3,0,0
亦庄文化园,4,0,0
亦庄文化园,5,0,27
亦庄文化园,6,23,81
亦庄文化园,7,87,161
亦庄文化园,8,150,176
亦庄文化园,9,143,191
亦庄文化园,10,117,161
亦庄文化园,11,147,128
亦庄文化园,12,139,135
亦庄文化园,13,148,111
亦庄文化园,14,132,139
亦庄文化园,15,147,108
亦庄文化园,16,163,167
亦庄文化园,17,181,161
亦庄文化园,18,208,169
亦庄文化园,19,186,92
亦庄文化园,20,142,111
亦庄文化园,21,89,90
亦庄文化园,22,94,31
亦庄文化园,23,44,6
亦庄桥,0,0,0
亦庄桥,1,0,0
亦庄桥,2,0,0
亦庄桥,3,0,0
亦庄桥,4,0,0
亦庄桥,5,3,50
亦庄桥,6,52,238
亦庄桥,7,170,413
亦庄桥,8,153,452
亦庄桥,9,157,387
亦庄桥,10,158,344
亦庄桥,11,142,256
亦庄桥,12,166,307
亦庄桥,13,165,217
亦庄桥,14,177,199
亦庄桥,15,230,165
亦庄桥,16,235,212
亦庄桥,17,281,181
亦庄桥,18,316,221
亦庄桥,19,236,104
亦庄桥,20,218,95
亦庄桥,21,215,65
亦庄桥,22,208,41
亦庄桥,23,64,3
亦庄火车站,0,0,0
亦庄火车站,1,0,0
亦庄火车站,2,0,0
亦庄火车站,3,0,0
亦庄火车站,4,0,0
亦庄火车站,5,1,18
亦庄火车站,6,3,41
亦庄火车站,7,12,44
亦庄火车站,8,28,50
亦庄火车站,9,20,40
亦庄火车站,10,16,22
亦庄火车站,11,10,22
亦庄火车站,12,20,21
亦庄火车站,13,19,25
亦庄火车站,14,18,13
亦庄火车站,15,21,15
亦庄火车站,16,28,21
亦庄火车站,17,35,22
亦庄火车站,18,32,36
亦庄火车站,19,42,11
亦庄火车站,20,20,7
亦庄火车站,21,17,3
亦庄火车站,22,15,1
亦庄火车站,23,7,0
亮马桥,0,0,0
亮马桥,1,0,0
亮马桥,2,0,0
亮马桥,3,0,0
亮马桥,4,0,0
亮马桥,5,11,80
亮马桥,6,242,207
亮马桥,7,619,287
亮马桥,8,913,382
亮马桥,9,979,426
亮马桥,10,692,375
亮马桥,11,629,429
亮马桥,12,573,468
亮马桥,13,582,560
亮马桥,14,684,655
亮马桥,15,560,624
亮马桥,16,459,746
亮马桥,17,640,857
亮马桥,18,651,806
亮马桥,19,442,660
亮马桥,20,308,610
亮马桥,21,252,609
亮马桥,22,250,472
亮马桥,23,71,52
人民大学,0,1,1
人民大学,1,0,0
人民大学,2,0,0
人民大学,3,0,0
人民大学,4,0,0
人民大学,5,22,73
人民大学,6,146,193
人民大学,7,736,381
人民大学,8,1642,519
人民大学,9,1207,517
人民大学,10,824,521
人民大学,11,776,599
人民大学,12,816,767
人民大学,13,835,713
人民大学,14,759,767
人民大学,15,663,885
人民大学,16,725,1075
人民大学,17,884,1395
人民大学,18,701,1246
人民大学,19,477,890
人民大学,20,407,861
人民大学,21,354,713
人民大学,22,334,495
人民大学,23,73,6
什刹海,0,0,0
什刹海,1,0,0
什刹海,2,0,0
什刹海,3,0,0
什刹海,4,0,1
什刹海,5,7,26
什刹海,6,33,59
什刹海,7,119,96
什刹海,8,191,126
什刹海,9,214,129
什刹海,10,326,125
什刹海,11,372,177
什刹海,12,273,262
什刹海,13,314,399
什刹海,14,265,381
什刹海,15,327,622
什刹海,16,284,695
什刹海,17,393,813
什刹海,18,332,600
什刹海,19,305,597
什刹海,20,191,669
什刹海,21,153,616
什刹海,22,110,379
什刹海,23,10,12
传媒大学,0,0,0
传媒大学,1,0,0
传媒大学,2,0,0
传媒大学,3,0,0
传媒大学,4,0,0
传媒大学,5,5,132
传媒大学,6,67,476
传媒大学,7,212,565
传媒大学,8,418,666
传媒大学,9,315,610
传媒大学,10,260,549
传媒大学,11,307,496
传媒大学,12,319,473
传媒大学,13,358,456
传媒大学,14,406,412
传媒大学,15,463,436
传媒大学,16,484,501
传媒大学,17,589,455
传媒大学,18,652,427
传媒大学,19,587,271
传媒大学,20,504,274
传媒大学,21,541,202
传媒大学,22,505,80
传媒大学,23,213,22
俸伯,0,2,1
俸伯,1,0,0
俸伯,2,0,0
俸伯,3,0,0
俸伯,4,0,0
俸伯,5,17,307
俸伯,6,111,945
俸伯,7,235,1294
俸伯,8,330,1164
俸伯,9,421,753
俸伯,10,423,571
俸伯,11,354,489
俸伯,12,370,434
俸伯,13,337,402
俸伯,14,361,392
俸伯,15,488,363
俸伯,16,521,435
俸伯,17,733,336
俸伯,18,859,274
俸伯,19,784,206
俸伯,20,556,141
俸伯,21,380,44
俸伯,22,309,17
俸伯,23,120,1
健德门,0,0,1
健德门,1,0,0
健德门,2,0,0
健德门,3,0,0
健德门,4,1,10
健德门,5,4,55
健德门,6,155,218
健德门,7,485,455
健德门,8,895,589
健德门,9,781,502
健德门,10,484,467
健德门,11,354,459
健德门,12,387,517
健德门,13,409,492
健德门,14,378,485
健德门,15,388,486
健德门,16,412,781
健德门,17,483,746
健德门,18,491,718
健德门,19,399,437
健德门,20,312,336
健德门,21,289,343
健德门,22,221,152
健德门,23,72,15
光熙门,0,0,0
光熙门,1,0,0
光熙门,2,0,0
光熙门,3,0,0
光熙门,4,0,0
光熙门,5,4,59
光熙门,6,57,351
光熙门,7,155,502
光熙门,8,325,552
光熙门,9,233,395
光熙门,10,191,425
光熙门,11,171,368
光熙门,12,196,308
光熙门,13,183,336
光熙门,14,149,289
光熙门,15,164,400
光熙门,16,228,402
光熙门,17,219,403
光熙门,18,179,336
光熙门,19,194,309
光熙门,20,151,176
光熙门,21,132,133
光熙门,22,118,73
光熙门,23,32,4
八宝山,0,0,2
八宝山,1,0,0
八宝山,2,0,0
八宝山,3,0,0
八宝山,4,0,10
八宝山,5,16,162
八宝山,6,137,564
八宝山,7,461,1044
八宝山,8,506,971
八宝山,9,554,903
八宝山,10,510,762
八宝山,11,463,653
八宝山,12,487,599
八宝山,13,584,613
八宝山,14,540,621
八宝山,15,561,553
八宝山,16,656,648
八宝山,17,901,595
八宝山,18,889,505
八宝山,19,673,354
八宝山,20,616,264
八宝山,21,543,193
八宝山,22,503,116
八宝山,23,157,20
八角游乐园,0,0,1
八角游乐园,1,0,0
八角游乐园,2,0,0
八角游乐园,3,0,0
八角游乐园,4,0,12
八角游乐园,5,12,123
八角游乐园,6,103,580
八角游乐园,7,443,841
八角游乐园,8,544,867
八角游乐园,9,470,738
八角游乐园,10,502,638
八角游乐园,11,439,534
八角游乐园,12,413,512
八角游乐园,13,444,532
八角游乐园,14,445,504
八角游乐园,15,472,523
八角游乐园,16,576,484
八角游乐园,17,665,571
八角游乐园,18,721,454
八角游乐园,19,575,235
八角游乐园,20,576,200
八角游乐园,21,470,146
八角游乐园,22,390,64
八角游乐园,23,141,8
八里桥,0,0,0
八里桥,1,0,0
八里桥,2,0,0
八里桥,3,0,0
八里桥,4,0,0
八里桥,5,1,59
八里桥,6,18,144
八里桥,7,52,210
八里桥,8,72,226
八里桥,9,67,210
八里桥,10,71,162
八里桥,11,101,146
八里桥,12,68,140
八里桥,13,76,123
八里桥,14,74,84
八里桥,15,96,87
八里桥,16,106,114
八里桥,17,151,119
八里桥,18,184,80
八里桥,19,181,49
八里桥,20,128,32
八里桥,21,136,23
八里桥,22,110,19
八里桥,23,56,7
公主坟,0,1,2
公主坟,1,0,0
公主坟,2,0,0
公主坟,3,0,0
公主坟,4,0,4
公主坟,5,29,34
公主坟,6,291,121
公主坟,7,646,249
公主坟,8,814,297
公主坟,9,682,332
公主坟,10,569,330
公主坟,11,549,440
公主坟,12,482,532
公主坟,13,473,382
公主坟,14,574,455
公主坟,15,483,594
公主坟,16,477,562
公主坟,17,583,712
公主坟,18,447,684
公主坟,19,302,508
公主坟,20,245,527
公主坟,21,215,365
公主坟,22,139,340
公主坟,23,65,8
公益西桥,0,0,0
公益西桥,1,0,0
公益西桥,2,0,0
公益西桥,3,0,0
公益西桥,4,0,5
公益西桥,5,6,120
公益西桥,6,84,391
公益西桥,7,312,615
公益西桥,8,596,675
公益西桥,9,577,676
公益西桥,10,566,556
公益西桥,11,600,491
公益西桥,12,555,594
公益西桥,13,522,577
公益西桥,14,540,566
公益西桥,15,561,483
公益西桥,16,599,617
公益西桥,17,714,671
公益西桥,18,765,547
公益西桥,19,550,390
公益西桥,20,494,379
公益西桥,21,450,350
公益西桥,22,407,185
公益西桥,23,246,2
六道口,0,0,0
六道口,1,0,0
六道口,2,0,0
六道口,3,0,0
六道口,4,0,1
六道口,5,1,46
六道口,6,119,184
六道口,7,525,373
六道口,8,830,432
六道口,9,526,480
六道口,10,359,425
六道口,11,415,470
六道口,12,349,535
六道口,13,408,483
六道口,14,338,539
六道口,15,391,472
六道口,16,400,679
六道口,17,501,687
六道口,18,506,616
六道口,19,402,446
六道口,20,356,342
六道口,21,375,321
六道口,22,324,153
六道口,23,31,12
六里桥,0,0,0
六里桥,1,0,0
六里桥,2,0,0
六里桥,3,0,0
六里桥,4,1,4
六里桥,5,14,80
六里桥,6,240,269
六里桥,7,531,488
六里桥,8,633,633
六里桥,9,580,534
六里桥,10,525,455
六里桥,11,575,420
六里桥,12,497,517
六里桥,13,513,486
六里桥,14,423,420
六里桥,15,455,474
六里桥,16,459,529
六里桥,17,594,523
六里桥,18,564,464
六里桥,19,386,369
六里桥,20,338,306
六里桥,21,310,238
六里桥,22,240,130
六里桥,23,72,8
六里桥东,0,0,0
六里桥东,1,0,0
六里桥东,2,0,0
六里桥东,3,0,0
六里桥东,4,0,0
六里桥东,5,32,207
六里桥东,6,416,1107
六里桥东,7,858,1465
六里桥东,8,917,1570
六里桥东,9,821,1132
六里桥东,10,748,989
六里桥东,11,743,1036
六里桥东,12,675,737
六里桥东,13,688,776
六里桥东,14,780,672
六里桥东,15,779,725
六里桥东,16,925,782
六里桥东,17,1240,884
六里桥东,18,1252,809
六里桥东,19,992,622
六里桥东,20,602,364
六里桥东,21,509,225
六里桥东,22,475,105
六里桥东,23,60,0
关庄,0,0,0
关庄,1,0,0
关庄,2,0,0
关庄,3,0,0
关庄,4,0,0
关庄,5,3,11
关庄,6,42,58
关庄,7,118,91
关庄,8,177,153
关庄,9,126,146
关庄,10,83,92
关庄,11,69,86
关庄,12,109,75
关庄,13,80,89
关庄,14,87,117
关庄,15,82,98
关庄,16,135,126
关庄,17,145,169
关庄,18,143,153
关庄,19,121,92
关庄,20,95,89
关庄,21,111,48
关庄,22,40,21
关庄,23,7,1
军事博物馆,0,0,0
军事博物馆,1,0,0
军事博物馆,2,0,0
军事博物馆,3,0,0
军事博物馆,4,0,0
军事博物馆,5,18,52
军事博物馆,6,154,132
军事博物馆,7,508,318
军事博物馆,8,749,448
军事博物馆,9,879,467
军事博物馆,10,876,560
军事博物馆,11,722,723
军事博物馆,12,631,742
军事博物馆,13,758,628
军事博物馆,14,824,718
军事博物馆,15,528,769
军事博物馆,16,456,874
军事博物馆,17,561,893
军事博物馆,18,456,615
军事博物馆,19,263,341
军事博物馆,20,262,335
军事博物馆,21,264,201
军事博物馆,22,186,96
军事博物馆,23,71,13
农业展览馆,0,0,0
农业展览馆,1,0,0
农业展览馆,2,0,0
农业展览馆,3,0,0
农业展览馆,4,0,0
农业展览馆,5,6,20
农业展览馆,6,101,51
农业展览馆,7,193,71
