station,hour,in_count,out_count
东湖渠,9,273,213
东湖渠,10,249,243
东湖渠,11,258,224
东湖渠,12,271,252
东湖渠,13,291,291
东湖渠,14,295,272
东湖渠,15,380,307
东湖渠,16,386,301
东湖渠,17,383,299
东湖渠,18,408,333
东湖渠,19,303,276
东湖渠,20,282,196
东湖渠,21,214,231
东湖渠,22,158,59
东湖渠,23,54,1
东直门,0,0,0
东直门,1,0,0
东直门,2,0,0
东直门,3,0,0
东直门,4,0,1
东直门,5,188,218
东直门,6,814,1080
东直门,7,1391,1616
东直门,8,1735,1792
东直门,9,1956,1712
东直门,10,1953,1851
东直门,11,2009,1744
东直门,12,2093,2184
东直门,13,2503,2441
东直门,14,2544,2448
东直门,15,2772,2767
东直门,16,2992,2769
东直门,17,3075,2928
东直门,18,2801,2587
东直门,19,1826,2045
东直门,20,1054,1358
东直门,21,827,1126
东直门,22,608,612
东直门,23,203,55
东风北桥,0,0,0
东风北桥,1,0,0
东风北桥,2,0,0
东风北桥,3,0,0
东风北桥,4,0,0
东风北桥,5,0,37
东风北桥,6,35,123
东风北桥,7,136,163
东风北桥,8,215,201
东风北桥,9,223,219
东风北桥,10,170,194
东风北桥,11,179,200
东风北桥,12,137,223
东风北桥,13,182,220
东风北桥,14,220,194
东风北桥,15,240,179
东风北桥,16,231,188
东风北桥,17,321,220
东风北桥,18,278,244
东风北桥,19,306,194
东风北桥,20,219,158
东风北桥,21,223,103
东风北桥,22,185,31
东风北桥,23,57,0
东高地,0,0,0
东高地,1,0,0
东高地,2,0,0
东高地,3,0,0
东高地,4,0,0
东高地,5,3,15
东高地,6,17,61
东高地,7,24,65
东高地,8,31,80
东高地,9,24,70
东高地,10,35,58
东高地,11,43,50
东高地,12,46,43
东高地,13,51,62
东高地,14,43,45
东高地,15,65,43
东高地,16,64,55
东高地,17,69,50
东高地,18,84,34
东高地,19,53,41
东高地,20,73,25
东高地,21,53,13
东高地,22,45,8
东高地,23,14,1
中关村,0,2,0
中关村,1,0,0
中关村,2,0,0
中关村,3,0,0
中关村,4,0,6
中关村,5,13,19
中关村,6,134,82
中关村,7,547,118
中关村,8,747,196
中关村,9,781,251
中关村,10,669,301
中关村,11,508,315
中关村,12,615,450
中关村,13,533,384
中关村,14,551,448
中关村,15,561,517
中关村,16,465,524
中关村,17,532,788
中关村,18,402,776
中关村,19,301,505
中关村,20,243,530
中关村,21,210,287
中关村,22,199,148
中关村,23,126,3
中国美术馆,0,0,0
中国美术馆,1,0,0
中国美术馆,2,0,0
中国美术馆,3,0,0
中国美术馆,4,0,0
中国美术馆,5,7,13
中国美术馆,6,42,29
中国美术馆,7,177,72
中国美术馆,8,305,83
中国美术馆,9,571,135
中国美术馆,10,580,224
中国美术馆,11,430,282
中国美术馆,12,400,369
中国美术馆,13,397,446
中国美术馆,14,480,516
中国美术馆,15,306,738
中国美术馆,16,193,683
中国美术馆,17,168,772
中国美术馆,18,140,304
中国美术馆,19,96,179
中国美术馆,20,65,162
中国美术馆,21,75,146
中国美术馆,22,41,51
中国美术馆,23,0,0
丰台东大街,0,0,0
丰台东大街,1,0,0
丰台东大街,2,0,0
丰台东大街,3,0,0
丰台东大街,4,0,2
丰台东大街,5,0,37
丰台东大街,6,52,127
丰台东大街,7,129,248
丰台东大街,8,181,275
丰台东大街,9,131,257
丰台东大街,10,145,231
丰台东大街,11,141,183
丰台东大街,12,152,200
丰台东大街,13,167,166
丰台东大街,14,189,176
丰台东大街,15,193,170
丰台东大街,16,262,180
丰台东大街,17,283,194
丰台东大街,18,303,152
丰台东大街,19,222,143
丰台东大街,20,209,104
丰台东大街,21,201,55
丰台东大街,22,184,23
丰台东大街,23,61,0
丰台南路,0,0,0
丰台南路,1,0,0
丰台南路,2,0,0
丰台南路,3,0,0
丰台南路,4,1,6
丰台南路,5,2,68
丰台南路,6,66,233
丰台南路,7,211,338
丰台南路,8,215,438
丰台南路,9,213,411
丰台南路,10,198,354
丰台南路,11,204,286
丰台南路,12,251,263
丰台南路,13,300,254
丰台南路,14,334,238
丰台南路,15,319,237
丰台南路,16,466,254
丰台南路,17,441,266
丰台南路,18,463,234
丰台南路,19,394,171
丰台南路,20,380,121
丰台南路,21,370,98
丰台南路,22,289,46
丰台南路,23,103,5
丰台科技园,0,0,0
丰台科技园,1,0,0
丰台科技园,2,0,0
丰台科技园,3,0,0
丰台科技园,4,0,0
丰台科技园,5,1,21
丰台科技园,6,131,100
丰台科技园,7,441,123
丰台科技园,8,681,175
丰台科技园,9,655,211
丰台科技园,10,452,184
丰台科技园,11,557,258
丰台科技园,12,459,303
丰台科技园,13,454,341
丰台科技园,14,473,449
丰台科技园,15,460,492
丰台科技园,16,514,513
丰台科技园,17,451,690
丰台科技园,18,411,749
丰台科技园,19,334,542
丰台科技园,20,223,476
丰台科技园,21,174,399
丰台科技园,22,139,261
丰台科技园,23,104,5
丰台站,0,0,2
丰台站,1,0,0
丰台站,2,0,0
丰台站,3,0,0
丰台站,4,3,3
丰台站,5,3,30
丰台站,6,27,122
丰台站,7,94,319
丰台站,8,144,354
丰台站,9,123,325
丰台站,10,156,276
丰台站,11,159,181
丰台站,12,178,227
丰台站,13,189,219
丰台站,14,187,228
丰台站,15,245,190
丰台站,16,310,185
丰台站,17,371,175
丰台站,18,396,156
丰台站,19,335,139
丰台站,20,289,123
丰台站,21,250,72
丰台站,22,235,43
丰台站,23,60,1
临河里,0,0,0
临河里,1,0,0
临河里,2,0,0
临河里,3,0,0
临河里,4,0,0
临河里,5,0,62
临河里,6,35,136
临河里,7,124,196
临河里,8,260,304
临河里,9,156,271
临河里,10,157,253
临河里,11,150,390
临河里,12,138,177
临河里,13,197,213
临河里,14,216,194
临河里,15,243,140
临河里,16,374,173
临河里,17,388,134
临河里,18,467,114
临河里,19,442,97
临河里,20,318,73
临河里,21,250,32
临河里,22,224,5
临河里,23,124,0
义和庄,0,0,0
义和庄,1,0,0
义和庄,2,0,0
义和庄,3,0,0
义和庄,4,0,0
义和庄,5,0,71
义和庄,6,83,268
义和庄,7,88,290
义和庄,8,158,331
义和庄,9,199,242
义和庄,10,178,202
义和庄,11,198,248
义和庄,12,148,202
义和庄,13,155,255
义和庄,14,191,286
义和庄,15,227,246
义和庄,16,207,230
义和庄,17,258,259
义和庄,18,288,281
义和庄,19,263,162
义和庄,20,167,181
义和庄,21,175,88
义和庄,22,152,34
义和庄,23,42,1
九棵树,0,0,1
九棵树,1,0,0
九棵树,2,0,0
九棵树,3,0,0
九棵树,4,0,0
九棵树,5,0,52
九棵树,6,33,179
九棵树,7,105,284
九棵树,8,195,362
九棵树,9,251,309
九棵树,10,248,278
九棵树,11,290,316
九棵树,12,289,309
九棵树,13,351,288
九棵树,14,402,357
九棵树,15,418,318
九棵树,16,490,324
九棵树,17,543,308
九棵树,18,601,267
九棵树,19,488,239
九棵树,20,355,207
九棵树,21,283,128
九棵树,22,196,63
九棵树,23,119,2
九龙山,0,0,0
九龙山,1,0,0
九龙山,2,0,0
九龙山,3,0,0
九龙山,4,0,0
九龙山,5,10,73
九龙山,6,103,149
九龙山,7,329,279
九龙山,8,673,397
九龙山,9,845,432
九龙山,10,932,422
九龙山,11,1133,474
九龙山,12,1045,632
九龙山,13,1101,844
九龙山,14,1121,897
九龙山,15,1026,1062
九龙山,16,1036,1130
九龙山,17,1207,1341
九龙山,18,1086,1286
九龙山,19,779,1149
九龙山,20,516,1066
九龙山,21,390,929
九龙山,22,302,502
九龙山,23,351,7
五棵松,0,0,1
五棵松,1,0,0
五棵松,2,0,0
五棵松,3,0,0
五棵松,4,0,7
五棵松,5,24,121
五棵松,6,172,358
五棵松,7,686,562
五棵松,8,782,696
五棵松,9,892,806
五棵松,10,876,846
五棵松,11,917,720
五棵松,12,800,769
五棵松,13,944,760
五棵松,14,1050,814
五棵松,15,953,950
五棵松,16,991,1041
五棵松,17,1075,1153
五棵松,18,1004,1103
五棵松,19,793,825
五棵松,20,510,752
五棵松,21,544,624
五棵松,22,427,413
五棵松,23,230,39
五福堂,0,0,0
五福堂,1,0,0
五福堂,2,0,0
五福堂,3,0,0
五福堂,4,0,0
五福堂,5,0,10
五福堂,6,6,68
五福堂,7,51,122
五福堂,8,49,149
五福堂,9,26,161
五福堂,10,57,103
五福堂,11,57,60
五福堂,12,53,79
五福堂,13,98,99
五福堂,14,119,93
五福堂,15,93,74
五福堂,16,99,94
五福堂,17,127,105
五福堂,18,119,50
五福堂,19,94,51
五福堂,20,103,41
五福堂,21,72,22
五福堂,22,69,10
五福堂,23,36,1
五道口,0,16,2
五道口,1,0,0
五道口,2,0,0
五道口,3,0,0
五道口,4,0,0
五道口,5,6,144
五道口,6,213,210
五道口,7,574,387
五道口,8,919,533
五道口,9,810,535
五道口,10,846,511
五道口,11,953,521
五道口,12,922,661
五道口,13,950,840
五道口,14,807,908
五道口,15,959,817
五道口,16,950,944
五道口,17,1157,1078
五道口,18,1072,1036
五道口,19,778,922
五道口,20,675,911
五道口,21,581,806
五道口,22,491,402
五道口,23,211,39
亦庄文化园,0,0,0
亦庄文化园,1,0,0
亦庄文化园,2,0,0
亦庄文化园,3,0,0
亦庄文化园,4,0,0
亦庄文化园,5,1,21
亦庄文化园,6,22,40
亦庄文化园,7,88,77
亦庄文化园,8,107,154
亦庄文化园,9,93,118
亦庄文化园,10,90,106
亦庄文化园,11,95,90
亦庄文化园,12,100,108
亦庄文化园,13,117,128
亦庄文化园,14,126,135
亦庄文化园,15,147,121
亦庄文化园,16,153,109
亦庄文化园,17,172,139
亦庄文化园,18,180,151
亦庄文化园,19,132,109
亦庄文化园,20,141,84
亦庄文化园,21,105,67
亦庄文化园,22,69,34
亦庄文化园,23,41,9
亦庄桥,0,0,0
亦庄桥,1,0,0
亦庄桥,2,0,0
亦庄桥,3,0,0
亦庄桥,4,0,0
亦庄桥,5,2,32
亦庄桥,6,29,150
亦庄桥,7,110,299
亦庄桥,8,115,329
亦庄桥,9,130,297
亦庄桥,10,118,288
亦庄桥,11,127,203
亦庄桥,12,170,221
亦庄桥,13,159,232
亦庄桥,14,235,246
亦庄桥,15,243,301
亦庄桥,16,254,288
亦庄桥,17,304,264
亦庄桥,18,294,244
亦庄桥,19,276,175
亦庄桥,20,210,160
亦庄桥,21,149,82
亦庄桥,22,192,44
亦庄桥,23,49,1
亦庄火车站,0,0,0
亦庄火车站,1,0,0
亦庄火车站,2,0,0
亦庄火车站,3,0,0
亦庄火车站,4,0,0
亦庄火车站,5,0,7
亦庄火车站,6,3,27
亦庄火车站,7,16,46
亦庄火车站,8,18,25
亦庄火车站,9,16,40
亦庄火车站,10,17,22
亦庄火车站,11,17,23
亦庄火车站,12,13,16
亦庄火车站,13,8,26
亦庄火车站,14,20,27
亦庄火车站,15,20,20
亦庄火车站,16,34,21
亦庄火车站,17,30,32
亦庄火车站,18,34,23
亦庄火车站,19,28,25
亦庄火车站,20,28,13
亦庄火车站,21,9,6
亦庄火车站,22,12,2
亦庄火车站,23,14,0
亮马桥,0,0,0
亮马桥,1,0,0
亮马桥,2,0,0
亮马桥,3,0,0
亮马桥,4,0,0
亮马桥,5,10,59
亮马桥,6,223,158
亮马桥,7,421,215
亮马桥,8,533,269
亮马桥,9,638,330
亮马桥,10,506,307
亮马桥,11,528,273
亮马桥,12,382,318
亮马桥,13,402,334
亮马桥,14,486,375
亮马桥,15,484,431
亮马桥,16,489,531
亮马桥,17,475,588
亮马桥,18,513,615
亮马桥,19,371,435
亮马桥,20,251,398
亮马桥,21,208,502
亮马桥,22,196,380
亮马桥,23,66,30
人民大学,0,1,1
人民大学,1,0,0
人民大学,2,0,0
人民大学,3,0,0
人民大学,4,0,0
人民大学,5,20,41
人民大学,6,134,161
人民大学,7,515,300
人民大学,8,1041,362
人民大学,9,864,413
人民大学,10,599,440
人民大学,11,624,410
人民大学,12,706,531
人民大学,13,621,561
人民大学,14,746,526
人民大学,15,701,679
人民大学,16,713,761
人民大学,17,787,876
人民大学,18,548,873
人民大学,19,460,619
人民大学,20,442,559
人民大学,21,371,445
人民大学,22,285,420
人民大学,23,181,5
什刹海,0,0,0
什刹海,1,0,0
什刹海,2,0,0
什刹海,3,0,0
什刹海,4,0,1
什刹海,5,7,21
什刹海,6,46,28
什刹海,7,131,64
什刹海,8,243,108
什刹海,9,378,103
什刹海,10,505,139
什刹海,11,420,222
什刹海,12,418,396
什刹海,13,380,615
什刹海,14,359,670
什刹海,15,395,763
什刹海,16,373,835
什刹海,17,332,950
什刹海,18,313,729
什刹海,19,226,623
什刹海,20,174,640
什刹海,21,111,443
什刹海,22,69,240
什刹海,23,3,2
传媒大学,0,0,0
传媒大学,1,0,0
传媒大学,2,0,0
传媒大学,3,0,0
传媒大学,4,0,0
传媒大学,5,3,102
传媒大学,6,67,332
传媒大学,7,196,380
传媒大学,8,238,472
传媒大学,9,219,474
传媒大学,10,243,432
传媒大学,11,263,382
传媒大学,12,262,390
传媒大学,13,361,443
传媒大学,14,399,356
传媒大学,15,491,358
传媒大学,16,537,370
传媒大学,17,606,337
传媒大学,18,734,306
传媒大学,19,656,246
传媒大学,20,520,205
传媒大学,21,502,141
传媒大学,22,462,56
传媒大学,23,212,19
俸伯,0,3,3
俸伯,1,0,0
俸伯,2,0,0
俸伯,3,0,0
俸伯,4,0,0
俸伯,5,16,251
俸伯,6,89,820
俸伯,7,196,1147
俸伯,8,326,1028
俸伯,9,351,746
俸伯,10,338,687
俸伯,11,342,554
俸伯,12,330,578
俸伯,13,403,774
俸伯,14,501,927
俸伯,15,622,935
俸伯,16,829,967
俸伯,17,947,773
俸伯,18,1043,699
俸伯,19,963,412
俸伯,20,618,275
俸伯,21,430,71
俸伯,22,307,14
俸伯,23,119,2
健德门,0,0,1
健德门,1,0,0
健德门,2,0,0
健德门,3,0,0
健德门,4,0,0
健德门,5,1,34
健德门,6,100,153
健德门,7,341,304
健德门,8,566,433
健德门,9,474,442
健德门,10,385,435
健德门,11,273,382
健德门,12,339,444
健德门,13,343,385
健德门,14,398,467
健德门,15,387,448
健德门,16,435,647
健德门,17,519,508
健德门,18,501,618
健德门,19,391,440
健德门,20,328,385
健德门,21,319,226
健德门,22,209,104
健德门,23,70,8
光熙门,0,0,0
光熙门,1,0,0
光熙门,2,0,0
光熙门,3,0,0
光熙门,4,0,0
光熙门,5,2,60
光熙门,6,56,273
光熙门,7,134,411
光熙门,8,179,442
光熙门,9,180,425
光熙门,10,117,259
光熙门,11,157,504
光熙门,12,177,515
光熙门,13,171,505
光熙门,14,158,429
光熙门,15,196,447
光熙门,16,234,515
光熙门,17,220,577
光熙门,18,207,477
光熙门,19,205,416
光熙门,20,146,137
光熙门,21,128,114
光熙门,22,116,53
光熙门,23,45,3
八宝山,0,0,2
八宝山,1,0,0
八宝山,2,0,0
八宝山,3,0,0
八宝山,4,1,10
八宝山,5,16,85
八宝山,6,114,390
八宝山,7,404,619
八宝山,8,419,775
八宝山,9,408,724
八宝山,10,445,585
八宝山,11,362,506
八宝山,12,413,514
八宝山,13,477,490
八宝山,14,495,549
八宝山,15,613,499
八宝山,16,687,542
八宝山,17,797,552
八宝山,18,885,454
八宝山,19,600,348
八宝山,20,614,256
八宝山,21,507,206
八宝山,22,427,92
八宝山,23,177,9
八角游乐园,0,1,0
八角游乐园,1,0,0
八角游乐园,2,0,0
八角游乐园,3,0,0
八角游乐园,4,1,15
八角游乐园,5,13,105
八角游乐园,6,95,415
八角游乐园,7,383,666
八角游乐园,8,480,737
八角游乐园,9,539,593
八角游乐园,10,512,574
八角游乐园,11,458,434
八角游乐园,12,423,445
八角游乐园,13,471,600
八角游乐园,14,481,612
八角游乐园,15,545,557
八角游乐园,16,645,551
八角游乐园,17,698,542
八角游乐园,18,679,456
八角游乐园,19,664,269
八角游乐园,20,506,262
八角游乐园,21,423,141
八角游乐园,22,335,44
八角游乐园,23,187,1
八里桥,0,0,0
八里桥,1,0,0
八里桥,2,0,0
八里桥,3,0,0
八里桥,4,0,0
八里桥,5,2,33
八里桥,6,12,118
八里桥,7,42,161
八里桥,8,54,195
八里桥,9,50,126
八里桥,10,45,105
八里桥,11,51,81
八里桥,12,60,79
八里桥,13,87,85
八里桥,14,73,78
八里桥,15,103,82
八里桥,16,137,65
八里桥,17,123,73
八里桥,18,186,76
八里桥,19,155,58
八里桥,20,111,30
八里桥,21,114,27
八里桥,22,112,11
八里桥,23,101,4
公主坟,0,0,4
公主坟,1,0,0
公主坟,2,0,0
公主坟,3,0,0
公主坟,4,1,1
公主坟,5,17,23
公主坟,6,102,88
公主坟,7,390,153
公主坟,8,707,279
公主坟,9,608,286
公主坟,10,540,320
公主坟,11,434,350
公主坟,12,459,412
公主坟,13,430,402
公主坟,14,580,497
公主坟,15,421,535
公主坟,16,404,517
公主坟,17,481,637
公主坟,18,312,592
公主坟,19,244,467
公主坟,20,187,378
公主坟,21,178,293
公主坟,22,116,319
公主坟,23,73,7
公益西桥,0,0,0
公益西桥,1,0,0
公益西桥,2,0,0
公益西桥,3,0,0
公益西桥,4,0,4
公益西桥,5,10,90
公益西桥,6,75,236
公益西桥,7,270,366
公益西桥,8,416,541
公益西桥,9,394,509
公益西桥,10,374,515
公益西桥,11,353,463
公益西桥,12,365,496
公益西桥,13,427,456
公益西桥,14,440,428
公益西桥,15,454,443
公益西桥,16,518,482
公益西桥,17,581,627
公益西桥,18,597,448
公益西桥,19,515,423
公益西桥,20,466,324
公益西桥,21,426,260
公益西桥,22,395,131
公益西桥,23,360,8
六道口,0,0,0
六道口,1,0,0
六道口,2,0,0
六道口,3,0,0
六道口,4,0,0
六道口,5,1,19
六道口,6,105,125
六道口,7,243,242
六道口,8,444,293
六道口,9,300,376
六道口,10,263,368
六道口,11,293,336
六道口,12,323,307
六道口,13,405,340
六道口,14,415,422
六道口,15,476,376
六道口,16,471,415
六道口,17,560,413
六道口,18,598,417
六道口,19,472,268
六道口,20,487,236
六道口,21,380,189
六道口,22,314,69
六道口,23,27,6
六里桥,0,0,2
六里桥,1,0,0
六里桥,2,0,0
六里桥,3,0,0
六里桥,4,0,10
六里桥,5,14,145
六里桥,6,150,306
六里桥,7,434,489
六里桥,8,666,668
六里桥,9,575,829
六里桥,10,590,958
六里桥,11,624,1036
六里桥,12,508,1597
六里桥,13,609,1544
六里桥,14,544,1836
六里桥,15,547,1701
六里桥,16,521,2232
六里桥,17,558,2236
六里桥,18,492,1919
六里桥,19,391,1550
六里桥,20,351,1156
六里桥,21,267,863
六里桥,22,249,325
六里桥,23,176,57
六里桥东,0,0,0
六里桥东,1,0,0
六里桥东,2,0,0
六里桥东,3,0,0
六里桥东,4,0,0
六里桥东,5,34,217
六里桥东,6,257,989
六里桥东,7,613,1421
六里桥东,8,609,1426
六里桥东,9,639,1434
六里桥东,10,540,1310
六里桥东,11,562,1357
六里桥东,12,632,1356
六里桥东,13,626,1357
六里桥东,14,735,1601
六里桥东,15,830,1524
六里桥东,16,931,2355
六里桥东,17,1087,2582
六里桥东,18,1121,1895
六里桥东,19,875,1397
六里桥东,20,560,922
六里桥东,21,514,447
六里桥东,22,388,189
六里桥东,23,75,5
关庄,0,0,0
关庄,1,0,0
关庄,2,0,0
关庄,3,0,0
关庄,4,0,0
关庄,5,3,7
关庄,6,37,39
关庄,7,102,55
关庄,8,124,136
关庄,9,101,111
关庄,10,64,108
关庄,11,73,74
关庄,12,69,73
关庄,13,83,95
关庄,14,99,68
关庄,15,92,75
关庄,16,177,97
关庄,17,156,134
关庄,18,145,107
关庄,19,120,70
关庄,20,108,59
关庄,21,75,50
关庄,22,55,16
关庄,23,14,3
军事博物馆,0,0,1
军事博物馆,1,0,0
军事博物馆,2,0,0
军事博物馆,3,0,0
军事博物馆,4,0,1
军事博物馆,5,22,46
军事博物馆,6,145,123
军事博物馆,7,480,223
军事博物馆,8,748,359
军事博物馆,9,822,368
军事博物馆,10,935,530
军事博物馆,11,671,744
军事博物馆,12,545,819
军事博物馆,13,655,792
军事博物馆,14,796,743
军事博物馆,15,581,846
军事博物馆,16,433,963
军事博物馆,17,445,789
军事博物馆,18,384,456
军事博物馆,19,298,314
军事博物馆,20,259,228
军事博物馆,21,224,198
军事博物馆,22,153,84
军事博物馆,23,81,26
农业展览馆,0,0,0
农业展览馆,1,0,0
农业展览馆,2,0,0
农业展览馆,3,0,0
农业展览馆,4,0,0
农业展览馆,5,1,12
农业展览馆,6,37,27
农业展览馆,7,98,54
农业展览馆,8,163,93
农业展览馆,9,97,84
