station,hour,in_count,out_count
T2航站楼,0,0,0
T2航站楼,1,0,0
T2航站楼,2,0,0
T2航站楼,3,0,0
T2航站楼,4,0,0
T2航站楼,5,0,0
T2航站楼,6,73,29
T2航站楼,7,122,50
T2航站楼,8,148,45
T2航站楼,9,152,94
T2航站楼,10,120,105
T2航站楼,11,91,96
T2航站楼,12,84,82
T2航站楼,13,101,63
T2航站楼,14,110,80
T2航站楼,15,83,67
T2航站楼,16,122,120
T2航站楼,17,174,144
T2航站楼,18,161,147
T2航站楼,19,162,61
T2航站楼,20,124,102
T2航站楼,21,64,95
T2航站楼,22,56,58
T2航站楼,23,9,3
T3航站楼,0,0,0
T3航站楼,1,0,0
T3航站楼,2,0,0
T3航站楼,3,0,0
T3航站楼,4,0,0
T3航站楼,5,0,0
T3航站楼,6,99,47
T3航站楼,7,148,62
T3航站楼,8,161,60
T3航站楼,9,180,44
T3航站楼,10,173,57
T3航站楼,11,161,82
T3航站楼,12,154,126
T3航站楼,13,151,127
T3航站楼,14,128,144
T3航站楼,15,126,138
T3航站楼,16,115,149
T3航站楼,17,192,180
T3航站楼,18,213,149
T3航站楼,19,140,156
T3航站楼,20,86,108
T3航站楼,21,76,61
T3航站楼,22,54,42
T3航站楼,23,0,0
七里庄,0,0,0
七里庄,1,0,0
七里庄,2,0,0
七里庄,3,0,0
七里庄,4,0,2
七里庄,5,4,46
七里庄,6,118,529
七里庄,7,680,1310
七里庄,8,1113,1159
七里庄,9,446,481
七里庄,10,270,312
七里庄,11,258,284
七里庄,12,248,291
七里庄,13,263,293
七里庄,14,269,249
七里庄,15,298,306
七里庄,16,410,445
七里庄,17,680,779
七里庄,18,1060,682
七里庄,19,738,364
七里庄,20,419,260
七里庄,21,332,192
七里庄,22,245,60
七里庄,23,62,2
万安,0,0,0
万安,1,0,0
万安,2,0,0
万安,3,0,0
万安,4,0,0
万安,5,0,0
万安,6,1,2
万安,7,8,24
万安,8,12,13
万安,9,12,10
万安,10,8,4
万安,11,2,4
万安,12,5,3
万安,13,5,6
万安,14,0,2
万安,15,4,7
万安,16,3,6
万安,17,11,16
万安,18,10,10
万安,19,17,1
万安,20,2,2
万安,21,6,0
万安,22,1,11
万安,23,0,0
万寿路,0,0,0
万寿路,1,0,0
万寿路,2,0,0
万寿路,3,0,0
万寿路,4,0,1
万寿路,5,7,56
万寿路,6,143,470
万寿路,7,779,1439
万寿路,8,1195,1182
万寿路,9,480,444
万寿路,10,277,296
万寿路,11,309,231
万寿路,12,304,279
万寿路,13,282,311
万寿路,14,314,276
万寿路,15,323,333
万寿路,16,385,422
万寿路,17,841,1062
万寿路,18,1067,723
万寿路,19,616,436
万寿路,20,383,384
万寿路,21,284,338
万寿路,22,263,101
万寿路,23,49,12
万源街,0,0,0
万源街,1,0,0
万源街,2,0,0
万源街,3,0,0
万源街,4,0,0
万源街,5,2,24
万源街,6,42,88
万源街,7,283,227
万源街,8,1029,251
万源街,9,413,152
万源街,10,153,109
万源街,11,142,95
万源街,12,149,145
万源街,13,140,116
万源街,14,149,120
万源街,15,130,134
万源街,16,152,231
万源街,17,206,679
万源街,18,303,482
万源街,19,223,225
万源街,20,113,167
万源街,21,78,90
万源街,22,46,43
万源街,23,23,6
三元桥,0,0,0
三元桥,1,0,0
三元桥,2,0,0
三元桥,3,0,0
三元桥,4,0,1
三元桥,5,61,105
三元桥,6,487,740
三元桥,7,2010,1351
三元桥,8,5423,1752
三元桥,9,3343,1083
三元桥,10,1353,707
三元桥,11,852,627
三元桥,12,760,757
三元桥,13,865,752
三元桥,14,769,743
三元桥,15,779,881
三元桥,16,856,1120
三元桥,17,1343,3108
三元桥,18,1880,3710
三元桥,19,1188,1924
三元桥,20,695,1289
三元桥,21,556,837
三元桥,22,329,372
三元桥,23,84,58
上地,0,0,0
上地,1,0,0
上地,2,0,0
上地,3,0,0
上地,4,0,0
上地,5,3,119
上地,6,169,823
上地,7,1062,1730
上地,8,2924,1538
上地,9,2026,749
上地,10,672,439
上地,11,403,348
上地,12,409,401
上地,13,400,410
上地,14,420,367
上地,15,407,402
上地,16,579,535
上地,17,950,1288
上地,18,1526,1776
上地,19,1165,1208
上地,20,674,862
上地,21,592,658
上地,22,380,203
上地,23,87,8
上岸,0,0,0
上岸,1,0,0
上岸,2,0,0
上岸,3,0,0
上岸,4,0,0
上岸,5,0,25
上岸,6,33,172
上岸,7,92,512
上岸,8,96,303
上岸,9,64,101
上岸,10,51,57
上岸,11,33,64
上岸,12,39,53
上岸,13,52,39
上岸,14,37,49
上岸,15,57,53
上岸,16,62,52
上岸,17,153,78
上岸,18,322,99
上岸,19,291,31
上岸,20,150,31
上岸,21,116,18
上岸,22,96,5
上岸,23,23,2
东单,0,0,0
东单,1,0,0
东单,2,0,0
东单,3,0,0
东单,4,0,0
东单,5,56,43
东单,6,654,91
东单,7,2851,303
东单,8,4850,511
东单,9,2492,618
东单,10,1062,709
东单,11,719,794
东单,12,734,586
东单,13,799,579
东单,14,627,706
东单,15,440,860
东单,16,396,1093
东单,17,477,2892
东单,18,525,2599
东单,19,296,1238
东单,20,142,863
东单,21,123,681
东单,22,80,376
东单,23,43,37
东四,0,0,0
东四,1,0,0
东四,2,0,0
东四,3,0,0
东四,4,0,0
东四,5,20,43
东四,6,333,200
东四,7,1477,597
东四,8,2134,581
东四,9,967,369
东四,10,483,318
东四,11,325,351
东四,12,315,368
东四,13,430,349
东四,14,385,408
东四,15,331,556
东四,16,335,780
东四,17,527,1901
东四,18,664,1247
东四,19,354,586
东四,20,231,456
东四,21,202,355
东四,22,149,164
东四,23,48,20
东四十条,0,0,0
东四十条,1,0,0
东四十条,2,0,0
东四十条,3,0,0
东四十条,4,0,7
东四十条,5,26,67
东四十条,6,332,214
东四十条,7,1776,666
东四十条,8,4486,663
东四十条,9,2817,486
东四十条,10,911,490
东四十条,11,537,546
东四十条,12,469,506
东四十条,13,636,502
东四十条,14,503,541
东四十条,15,396,775
东四十条,16,402,987
东四十条,17,649,2705
东四十条,18,744,2911
东四十条,19,382,1257
东四十条,20,203,820
东四十条,21,201,559
东四十条,22,163,227
东四十条,23,19,19
东夏园,0,0,0
东夏园,1,0,0
东夏园,2,0,0
东夏园,3,0,0
东夏园,4,0,4
东夏园,5,0,72
东夏园,6,79,324
东夏园,7,192,513
东夏园,8,455,513
东夏园,9,192,191
东夏园,10,86,108
东夏园,11,57,79
东夏园,12,66,87
东夏园,13,96,86
东夏园,14,92,85
东夏园,15,73,109
东夏园,16,112,146
东夏园,17,190,385
东夏园,18,488,261
东夏园,19,405,94
东夏园,20,184,49
东夏园,21,119,24
东夏园,22,101,14
东夏园,23,46,0
东大桥,0,0,0
东大桥,1,0,0
东大桥,2,0,0
东大桥,3,0,0
东大桥,4,0,0
东大桥,5,39,67
东大桥,6,628,178
东大桥,7,2051,527
东大桥,8,4651,603
东大桥,9,3564,621
东大桥,10,1416,558
东大桥,11,728,639
东大桥,12,756,605
东大桥,13,827,647
东大桥,14,724,768
东大桥,15,533,877
东大桥,16,488,1173
东大桥,17,792,2687
东大桥,18,875,3542
东大桥,19,536,1981
东大桥,20,282,1355
东大桥,21,201,982
东大桥,22,156,516
东大桥,23,45,52
东湖渠,0,0,0
东湖渠,1,0,0
东湖渠,2,0,0
东湖渠,3,0,0
东湖渠,4,0,3
东湖渠,5,0,50
